x,y,z,xh,yh,zh,f_xyz,image_name
195.2,41.4,114.0,-3.6,-139.3,-0.0,"[24621,0,0,0,0,358540]",pos976-0-buildingData-5
191.4,41.4,105.1,-4.7,-28.1,0.0,"[7029,0,0,0,0,376132]",pos976-1-buildingData-5
194.9,46.4,110.2,-0.3,52.5,0.0,"[12663,0,0,0,0,370498]",pos976-0-buildingData-10
196.8,46.4,111.9,2.9,-101.1,-0.0,"[20446,0,0,0,0,362715]",pos976-1-buildingData-10
193.0,51.4,112.0,-2.1,124.9,0.0,"[106026,0,0,0,0,277135]",pos976-0-buildingData-15
195.2,51.4,112.0,3.6,16.0,0.0,"[0,0,0,0,0,383161]",pos976-1-buildingData-15
194.0,61.4,108.7,0.1,-140.4,0.0,"[318599,0,0,0,0,64562]",pos976-0-buildingData-25
195.2,61.4,107.9,-3.1,-99.4,0.0,"[326206,0,0,0,0,56955]",pos976-1-buildingData-25
199.6,81.4,107.7,4.5,63.0,-0.0,"[92756,0,0,0,0,290405]",pos976-0-buildingData-45
194.8,81.4,110.3,-4.1,-176.7,0.0,"[254830,0,0,0,0,128331]",pos976-1-buildingData-45
191.7,106.4,113.4,4.2,-168.8,-0.0,"[109867,0,0,0,0,273294]",pos976-0-buildingData-70
196.8,106.4,104.6,1.3,-11.7,-0.0,"[0,0,0,0,0,383161]",pos976-1-buildingData-70
194.2,156.4,108.2,4.9,-138.2,-0.0,"[98877,0,0,0,685,283599]",pos976-0-buildingData-120
197.6,156.4,105.2,3.6,163.7,0.0,"[44651,0,0,0,0,338510]",pos976-1-buildingData-120
196.2,206.4,113.4,-3.7,48.5,0.0,"[0,0,0,0,0,383161]",pos976-0-buildingData-170
194.1,206.4,108.5,-0.7,8.1,-0.0,"[0,0,0,0,0,383161]",pos976-1-buildingData-170
200.3,256.4,106.6,2.1,89.0,-0.0,"[0,0,0,0,0,383161]",pos976-0-buildingData-220
196.7,256.4,111.6,1.7,99.6,-0.0,"[0,0,0,0,0,383161]",pos976-1-buildingData-220
195.4,306.4,108.5,4.1,160.8,0.0,"[66,0,0,0,0,383095]",pos976-0-buildingData-270
195.0,306.4,111.9,-0.7,-49.5,0.0,"[0,0,0,0,0,383161]",pos976-1-buildingData-270
