x,y,z,xh,yh,zh,f_xyz,image_name
987.9,34.4,1181.7,0.1,140.3,-0.0,"[135843,0,0,0,0,247318]",pos1249-0-buildingData-5
988.1,34.4,1178.7,-1.7,-110.8,-0.0,"[0,0,0,0,0,383161]",pos1249-1-buildingData-5
988.2,39.4,1184.4,-4.8,45.7,0.0,"[322560,0,0,0,0,60601]",pos1249-0-buildingData-10
980.9,39.4,1183.5,4.2,167.1,-0.0,"[219578,0,0,0,0,163583]",pos1249-1-buildingData-10
983.3,44.4,1182.9,-3.4,149.5,-0.0,"[195456,0,0,0,0,187705]",pos1249-0-buildingData-15
988.5,44.4,1182.8,-1.8,32.6,0.0,"[381739,0,0,0,0,1422]",pos1249-1-buildingData-15
984.0,54.4,1184.4,4.2,-77.0,0.0,"[383161,0,0,0,0,0]",pos1249-0-buildingData-25
986.2,54.4,1182.3,-0.7,62.5,0.0,"[219918,0,0,0,0,163243]",pos1249-1-buildingData-25
986.8,74.4,1179.5,-4.7,116.8,0.0,"[264170,0,0,0,0,118991]",pos1249-0-buildingData-45
987.4,74.4,1181.9,-0.5,-135.0,0.0,"[226722,0,0,0,0,156439]",pos1249-1-buildingData-45
989.7,99.4,1182.8,-0.2,-95.0,-0.0,"[221847,0,0,0,8367,152947]",pos1249-0-buildingData-70
985.1,99.4,1181.1,0.2,65.5,0.0,"[93812,0,0,0,0,289349]",pos1249-1-buildingData-70
984.1,149.4,1180.0,1.0,23.8,0.0,"[14614,0,0,0,0,368547]",pos1249-0-buildingData-120
985.1,149.4,1181.1,-3.7,57.3,0.0,"[34159,0,0,0,0,349002]",pos1249-1-buildingData-120
989.2,199.4,1184.0,-4.9,-1.1,0.0,"[45457,0,0,0,0,337704]",pos1249-0-buildingData-170
981.5,199.4,1177.8,0.9,105.1,-0.0,"[711,0,0,0,0,382450]",pos1249-1-buildingData-170
984.7,249.4,1185.0,3.3,-34.7,0.0,"[49621,0,0,0,5,333535]",pos1249-0-buildingData-220
987.9,249.4,1184.7,0.0,-36.3,0.0,"[82990,0,0,0,183,299988]",pos1249-1-buildingData-220
980.5,299.4,1178.3,2.7,-178.3,0.0,"[20,0,0,0,0,383141]",pos1249-0-buildingData-270
980.8,299.4,1187.4,-0.3,-121.4,0.0,"[80049,0,0,0,0,303112]",pos1249-1-buildingData-270
