x,y,z,xh,yh,zh,f_xyz,image_name
2697.2,10.0,1969.2,4.5,-52.0,0.0,"[13007,0,0,0,0,370154]",pos1972-0-buildingData-5
2689.5,10.0,1966.2,-0.0,120.6,0.0,"[57923,0,0,0,0,325238]",pos1972-1-buildingData-5
2689.4,10.0,1963.1,-1.1,14.3,0.0,"[20952,0,0,0,0,362209]",pos1972-0-buildingData-10
2694.2,10.0,1967.3,4.2,-156.6,0.0,"[0,0,0,0,0,383161]",pos1972-1-buildingData-10
2690.8,10.0,1962.4,-0.1,108.4,0.0,"[64373,0,0,0,0,318788]",pos1972-0-buildingData-15
2696.8,10.0,1964.6,-2.2,62.3,0.0,"[39840,0,0,0,32,343289]",pos1972-1-buildingData-15
2693.6,14.3,1961.7,-3.8,-89.5,0.0,"[3507,0,0,0,0,379654]",pos1972-0-buildingData-25
2698.0,14.3,1966.5,4.5,130.6,0.0,"[109383,0,0,0,0,273778]",pos1972-1-buildingData-25
2697.4,34.3,1965.1,-3.6,-143.7,-0.0,"[0,0,0,0,0,383161]",pos1972-0-buildingData-45
2694.1,34.3,1963.1,4.4,2.8,-0.0,"[8668,0,0,0,0,374493]",pos1972-1-buildingData-45
2698.7,59.3,1969.3,4.1,-71.8,0.0,"[30563,0,0,0,0,352598]",pos1972-0-buildingData-70
2692.3,59.3,1963.7,2.7,-138.6,0.0,"[0,0,0,0,0,383161]",pos1972-1-buildingData-70
2698.9,109.3,1964.1,-2.6,151.3,-0.0,"[47862,0,0,0,0,335299]",pos1972-0-buildingData-120
2697.6,109.3,1963.8,-3.1,-4.5,0.0,"[2032,0,0,0,0,381129]",pos1972-1-buildingData-120
2691.8,159.3,1969.0,-1.6,114.3,0.0,"[2125,0,0,0,0,381036]",pos1972-0-buildingData-170
2693.2,159.3,1967.3,0.4,9.9,-0.0,"[25069,0,0,0,0,358092]",pos1972-1-buildingData-170
2689.1,209.3,1965.7,0.1,60.2,0.0,"[137819,0,0,0,690,244652]",pos1972-0-buildingData-220
2692.1,209.3,1968.3,-3.3,-30.6,0.0,"[0,0,0,0,0,383161]",pos1972-1-buildingData-220
2696.8,259.3,1970.6,-1.1,-107.6,0.0,"[0,0,0,0,0,383161]",pos1972-0-buildingData-270
2692.5,259.3,1967.6,-3.6,-147.4,0.0,"[0,0,0,0,0,383161]",pos1972-1-buildingData-270
