x,y,z,xh,yh,zh,f_xyz,image_name
1759.9,21.0,994.9,-4.0,-28.5,0.0,"[177543,0,0,0,0,205618]",pos1763-0-buildingData-5
1767.2,21.0,999.3,-4.0,-63.6,0.0,"[0,0,0,0,0,383161]",pos1763-1-buildingData-5
1762.1,26.0,999.0,-2.6,116.9,0.0,"[333046,0,0,0,0,50115]",pos1763-0-buildingData-10
1758.6,26.0,999.9,-4.2,-168.9,0.0,"[8842,0,0,0,0,374319]",pos1763-1-buildingData-10
1762.9,31.0,994.8,1.5,-25.8,-0.0,"[288687,0,0,0,0,94474]",pos1763-0-buildingData-15
1760.2,31.0,998.0,0.9,52.1,0.0,"[383161,0,0,0,0,0]",pos1763-1-buildingData-15
1759.8,41.0,1002.7,-4.2,-144.9,-0.0,"[192830,0,0,0,0,190331]",pos1763-0-buildingData-25
1759.6,41.0,996.2,4.2,16.2,0.0,"[383161,0,0,0,0,0]",pos1763-1-buildingData-25
1767.1,61.0,996.4,2.3,169.5,-0.0,"[188903,0,0,0,0,194258]",pos1763-0-buildingData-45
1763.0,61.0,999.1,2.5,38.6,-0.0,"[383161,0,0,0,0,0]",pos1763-1-buildingData-45
1760.4,86.0,996.0,-4.8,144.6,0.0,"[284828,0,0,0,0,98333]",pos1763-0-buildingData-70
1762.1,86.0,1002.0,-3.7,176.5,0.0,"[221127,0,0,4,0,162030]",pos1763-1-buildingData-70
1767.5,136.0,993.9,2.2,-32.9,-0.0,"[119325,0,0,2,0,263834]",pos1763-0-buildingData-120
1759.6,136.0,1002.9,0.3,80.9,0.0,"[176019,0,0,0,0,207142]",pos1763-1-buildingData-120
1758.6,186.0,994.7,-1.0,-12.1,0.0,"[96838,0,0,0,0,286323]",pos1763-0-buildingData-170
1764.2,186.0,998.4,-4.7,-158.2,-0.0,"[168621,0,0,3,0,214537]",pos1763-1-buildingData-170
1759.7,236.0,993.8,-3.1,-35.6,0.0,"[65173,0,0,0,0,317988]",pos1763-0-buildingData-220
1761.5,236.0,996.1,-0.6,167.8,0.0,"[85279,0,0,0,0,297882]",pos1763-1-buildingData-220
1764.4,286.0,997.5,-3.4,-124.1,0.0,"[30251,0,0,0,0,352910]",pos1763-0-buildingData-270
1764.2,286.0,999.9,-4.6,38.0,0.0,"[74105,0,0,0,0,309056]",pos1763-1-buildingData-270
