x,y,z,xh,yh,zh,f_xyz,image_name
1354.9,29.2,1467.7,-3.5,-91.1,0.0,"[278191,0,0,0,0,104970]",pos1883-0-buildingData-5
1356.4,29.2,1471.5,4.0,-69.6,0.0,"[342568,0,0,0,0,40593]",pos1883-1-buildingData-5
1352.4,34.2,1470.4,-1.4,133.1,0.0,"[236930,0,0,0,0,146231]",pos1883-0-buildingData-10
1354.5,34.2,1474.7,-1.9,-119.6,-0.0,"[151284,0,0,0,0,231877]",pos1883-1-buildingData-10
1353.2,39.2,1476.5,4.2,5.5,0.0,"[383161,0,0,0,0,0]",pos1883-0-buildingData-15
1355.2,39.2,1475.1,2.0,-58.1,0.0,"[353058,0,0,0,0,30103]",pos1883-1-buildingData-15
1355.7,49.2,1472.0,-1.7,74.7,-0.0,"[203556,0,0,0,0,179605]",pos1883-0-buildingData-25
1351.1,49.2,1469.5,2.5,-146.8,0.0,"[323686,0,0,0,0,59475]",pos1883-1-buildingData-25
1350.8,69.2,1475.0,-1.7,-78.1,-0.0,"[306878,0,0,0,0,76283]",pos1883-0-buildingData-45
1355.8,69.2,1473.0,-3.6,27.5,-0.0,"[351202,0,0,0,0,31959]",pos1883-1-buildingData-45
1350.9,94.2,1469.6,-1.8,-122.1,0.0,"[202659,0,0,3,0,180499]",pos1883-0-buildingData-70
1347.2,94.2,1471.8,4.8,30.5,-0.0,"[157946,0,0,0,0,225215]",pos1883-1-buildingData-70
1346.9,144.2,1477.0,2.5,151.3,-0.0,"[55223,0,0,0,0,327938]",pos1883-0-buildingData-120
1355.0,144.2,1471.0,4.9,112.1,0.0,"[82871,0,0,0,0,300290]",pos1883-1-buildingData-120
1349.8,194.2,1467.3,1.6,140.6,0.0,"[17363,0,0,0,0,365798]",pos1883-0-buildingData-170
1353.2,194.2,1467.5,2.3,172.6,-0.0,"[1780,0,0,0,0,381381]",pos1883-1-buildingData-170
1349.5,244.2,1470.2,-3.2,1.4,0.0,"[130542,0,0,0,0,252619]",pos1883-0-buildingData-220
1347.2,244.2,1472.5,-0.8,143.6,0.0,"[5186,0,0,0,0,377975]",pos1883-1-buildingData-220
1349.3,294.2,1476.7,-3.4,-3.4,0.0,"[106924,0,0,0,0,276237]",pos1883-0-buildingData-270
1348.2,294.2,1471.1,2.2,-146.7,0.0,"[375,0,0,0,0,382786]",pos1883-1-buildingData-270
