x,y,z,xh,yh,zh,f_xyz,image_name
2628.4,10.0,1739.9,3.8,68.2,0.0,"[32658,0,0,0,0,350503]",pos1961-0-buildingData-5
2628.6,10.0,1742.3,-0.2,41.1,0.0,"[52571,0,0,0,0,330590]",pos1961-1-buildingData-5
2620.9,10.0,1739.1,4.3,-37.9,0.0,"[0,0,0,0,0,383161]",pos1961-0-buildingData-10
2623.6,10.0,1742.4,-4.5,165.3,0.0,"[39826,0,0,0,0,343335]",pos1961-1-buildingData-10
2624.7,10.0,1739.3,-4.8,89.5,-0.0,"[38198,0,0,0,0,344963]",pos1961-0-buildingData-15
2627.9,10.0,1742.2,-4.2,-176.0,0.0,"[20185,0,0,0,0,362976]",pos1961-1-buildingData-15
2625.6,14.4,1738.6,4.0,-35.0,0.0,"[0,0,0,0,0,383161]",pos1961-0-buildingData-25
2623.0,14.4,1741.3,2.6,160.8,-0.0,"[40699,0,0,0,0,342462]",pos1961-1-buildingData-25
2624.6,34.4,1735.0,-2.5,74.5,0.0,"[67417,0,0,0,479,315265]",pos1961-0-buildingData-45
2629.1,34.4,1737.3,-4.2,91.3,0.0,"[64643,0,0,0,0,318518]",pos1961-1-buildingData-45
2622.3,59.4,1741.3,4.1,-127.1,-0.0,"[11915,0,0,0,0,371246]",pos1961-0-buildingData-70
2621.6,59.4,1733.2,-1.4,56.9,0.0,"[115065,0,0,0,441,267655]",pos1961-1-buildingData-70
2622.5,109.4,1738.3,-0.3,-159.6,0.0,"[0,0,0,0,0,383161]",pos1961-0-buildingData-120
2623.2,109.4,1735.7,-0.5,85.0,0.0,"[133304,0,0,0,0,249857]",pos1961-1-buildingData-120
2627.7,159.4,1740.3,0.9,42.1,-0.0,"[143329,0,0,0,0,239832]",pos1961-0-buildingData-170
2624.6,159.4,1737.4,-3.8,-114.7,0.0,"[9130,0,0,0,0,374031]",pos1961-1-buildingData-170
2625.3,209.4,1739.2,2.1,-97.9,0.0,"[0,0,0,0,0,383161]",pos1961-0-buildingData-220
2620.4,209.4,1739.9,2.8,78.4,-0.0,"[115241,0,0,0,702,267218]",pos1961-1-buildingData-220
2620.1,259.4,1736.0,0.4,-108.9,-0.0,"[0,0,0,0,0,383161]",pos1961-0-buildingData-270
2624.9,259.4,1732.8,-0.0,8.5,0.0,"[21005,0,0,0,0,362156]",pos1961-1-buildingData-270
