x,y,z,xh,yh,zh,f_xyz,image_name
2971.3,10.0,1655.9,3.4,-43.4,0.0,"[317435,0,0,0,0,65726]",pos1917-0-buildingData-5
2971.0,10.0,1664.3,-0.0,-32.0,0.0,"[260227,0,0,0,0,122934]",pos1917-1-buildingData-5
2970.0,12.7,1656.7,-4.7,68.9,0.0,"[290060,0,0,0,425,92676]",pos1917-0-buildingData-10
2969.4,12.7,1655.4,-1.6,53.7,-0.0,"[251994,0,0,0,464,130703]",pos1917-1-buildingData-10
2966.2,17.7,1657.0,2.1,-35.4,0.0,"[132903,0,0,0,0,250258]",pos1917-0-buildingData-15
2961.9,17.7,1657.9,4.2,86.6,0.0,"[132816,0,0,0,437,249908]",pos1917-1-buildingData-15
2968.2,27.7,1661.2,4.8,136.6,0.0,"[23668,0,0,0,0,359493]",pos1917-0-buildingData-25
2962.8,27.7,1655.4,1.2,-175.6,0.0,"[154410,0,0,0,0,228751]",pos1917-1-buildingData-25
2964.6,47.7,1655.8,3.2,157.6,0.0,"[49873,0,0,0,0,333288]",pos1917-0-buildingData-45
2965.8,47.7,1659.5,-3.4,-90.2,-0.0,"[0,0,0,0,0,383161]",pos1917-1-buildingData-45
2962.0,72.7,1659.0,1.1,50.7,-0.0,"[61802,0,0,1,0,321358]",pos1917-0-buildingData-70
2961.9,72.7,1660.8,-3.6,-146.9,0.0,"[2059,0,0,0,0,381102]",pos1917-1-buildingData-70
2962.1,122.7,1658.8,2.4,83.8,-0.0,"[95122,0,0,0,718,287321]",pos1917-0-buildingData-120
2961.8,122.7,1656.5,-1.6,66.3,0.0,"[97524,0,0,0,690,284947]",pos1917-1-buildingData-120
2969.0,172.7,1662.5,-3.8,31.4,0.0,"[36147,0,0,0,16,346998]",pos1917-0-buildingData-170
2968.8,172.7,1657.6,1.1,97.5,0.0,"[92569,0,0,0,0,290592]",pos1917-1-buildingData-170
2966.0,222.7,1659.9,2.3,11.0,-0.0,"[2859,0,0,0,0,380302]",pos1917-0-buildingData-220
2969.8,222.7,1660.6,-1.4,-14.6,0.0,"[0,0,0,0,0,383161]",pos1917-1-buildingData-220
2966.2,272.7,1664.2,1.0,170.7,0.0,"[0,0,0,0,0,383161]",pos1917-0-buildingData-270
2963.6,272.7,1656.9,3.0,103.2,-0.0,"[62349,0,0,0,0,320812]",pos1917-1-buildingData-270
