x,y,z,xh,yh,zh,f_xyz,image_name
892.3,26.8,1703.8,-2.6,58.6,0.0,"[137611,0,0,0,0,245550]",pos2130-0-buildingData-5
889.1,26.8,1702.2,-2.0,131.3,0.0,"[2585,0,0,0,0,380576]",pos2130-1-buildingData-5
886.5,31.8,1706.0,4.2,-114.7,0.0,"[186211,0,0,0,0,196950]",pos2130-0-buildingData-10
887.5,31.8,1710.7,2.2,-102.4,0.0,"[129069,0,0,0,0,254092]",pos2130-1-buildingData-10
888.0,36.8,1702.4,0.0,44.1,0.0,"[237756,0,0,0,0,145405]",pos2130-0-buildingData-15
892.9,36.8,1703.4,4.9,-160.8,0.0,"[381986,0,0,0,0,1175]",pos2130-1-buildingData-15
884.0,46.8,1708.3,-2.8,-35.6,-0.0,"[215408,0,0,0,0,167753]",pos2130-0-buildingData-25
883.3,46.8,1708.0,4.1,-177.6,0.0,"[374515,0,0,0,0,8646]",pos2130-1-buildingData-25
891.5,66.8,1704.3,3.3,-152.5,0.0,"[111178,0,0,0,0,271983]",pos2130-0-buildingData-45
892.5,66.8,1706.0,-2.1,73.6,0.0,"[200608,0,0,0,0,182553]",pos2130-1-buildingData-45
886.4,91.8,1707.8,1.9,12.1,0.0,"[179187,0,0,0,0,203974]",pos2130-0-buildingData-70
883.8,91.8,1711.5,3.9,124.8,0.0,"[119537,0,0,0,0,263624]",pos2130-1-buildingData-70
890.8,141.8,1706.5,3.7,47.1,0.0,"[28344,0,0,0,0,354817]",pos2130-0-buildingData-120
886.6,141.8,1710.4,0.9,-11.5,-0.0,"[132712,0,0,0,0,250449]",pos2130-1-buildingData-120
893.0,191.8,1703.6,-3.6,-21.1,-0.0,"[161562,0,0,0,0,221599]",pos2130-0-buildingData-170
892.3,191.8,1702.8,1.6,71.0,-0.0,"[2420,0,0,1,0,380740]",pos2130-1-buildingData-170
884.1,241.8,1706.6,-1.9,-164.5,0.0,"[0,0,0,0,0,383161]",pos2130-0-buildingData-220
889.5,241.8,1708.4,-0.8,-139.3,0.0,"[0,0,0,0,0,383161]",pos2130-1-buildingData-220
884.6,291.8,1706.4,4.2,41.5,0.0,"[14461,0,0,0,0,368700]",pos2130-0-buildingData-270
885.4,291.8,1706.8,0.3,-145.3,0.0,"[0,0,0,0,0,383161]",pos2130-1-buildingData-270
