x,y,z,xh,yh,zh,f_xyz,image_name
379.4,26.6,1596.9,4.6,113.4,0.0,"[0,0,0,0,0,383161]",pos1497-0-buildingData-5
382.0,26.6,1596.8,3.0,-162.4,0.0,"[0,0,0,0,0,383161]",pos1497-1-buildingData-5
383.4,31.6,1599.9,1.5,-16.5,0.0,"[0,0,0,0,0,383161]",pos1497-0-buildingData-10
381.5,31.6,1592.1,2.0,-121.5,0.0,"[16577,0,0,0,0,366584]",pos1497-1-buildingData-10
378.7,36.6,1597.4,-3.1,-107.9,0.0,"[89689,0,0,0,0,293472]",pos1497-0-buildingData-15
383.1,36.6,1596.6,-1.8,-3.2,0.0,"[1,0,0,0,0,383160]",pos1497-1-buildingData-15
375.8,46.6,1595.3,-1.4,74.5,0.0,"[907,0,0,0,0,382254]",pos1497-0-buildingData-25
383.8,46.6,1595.3,0.1,99.2,-0.0,"[10547,0,0,0,0,372614]",pos1497-1-buildingData-25
381.4,66.6,1601.1,3.7,67.7,0.0,"[912,0,0,0,0,382249]",pos1497-0-buildingData-45
379.3,66.6,1596.4,4.4,-146.9,-0.0,"[34414,0,0,0,0,348747]",pos1497-1-buildingData-45
374.4,91.6,1599.7,-1.9,-14.6,0.0,"[13181,0,0,0,0,369980]",pos1497-0-buildingData-70
377.9,91.6,1596.6,4.5,-102.9,0.0,"[154659,0,0,0,0,228502]",pos1497-1-buildingData-70
377.7,141.6,1597.6,0.6,-108.2,0.0,"[133962,0,0,0,0,249199]",pos1497-0-buildingData-120
380.4,141.6,1595.0,1.0,-80.6,-0.0,"[168153,0,0,0,2593,212415]",pos1497-1-buildingData-120
380.6,191.6,1597.1,0.8,-64.6,0.0,"[152070,0,0,0,2455,228636]",pos1497-0-buildingData-170
377.8,191.6,1596.2,3.5,-3.9,-0.0,"[15450,0,0,0,0,367711]",pos1497-1-buildingData-170
376.5,241.6,1597.3,3.7,116.7,-0.0,"[0,0,0,0,0,383161]",pos1497-0-buildingData-220
383.1,241.6,1598.8,0.8,176.5,0.0,"[0,0,0,0,0,383161]",pos1497-1-buildingData-220
382.5,291.6,1597.7,2.2,32.1,0.0,"[10147,0,0,0,0,373014]",pos1497-0-buildingData-270
383.9,291.6,1597.9,4.4,-37.0,0.0,"[36107,0,0,0,0,347054]",pos1497-1-buildingData-270
