x,y,z,xh,yh,zh,f_xyz,image_name
503.8,34.0,302.1,0.6,53.6,-0.0,"[4541,0,0,0,0,378620]",pos35-0-buildingData-5
497.8,34.0,295.7,-4.6,143.9,0.0,"[0,0,0,0,0,383161]",pos35-1-buildingData-5
500.1,39.0,298.4,-3.0,43.4,0.0,"[6130,0,0,0,0,377031]",pos35-0-buildingData-10
499.6,39.0,296.8,0.5,-57.9,-0.0,"[0,0,0,0,0,383161]",pos35-1-buildingData-10
497.4,44.0,302.4,-3.1,-11.4,0.0,"[0,0,0,0,0,383161]",pos35-0-buildingData-15
502.7,44.0,302.5,1.2,-107.6,0.0,"[29095,0,0,0,0,354066]",pos35-1-buildingData-15
495.7,54.0,300.7,-1.6,-153.9,-0.0,"[27167,0,0,0,0,355994]",pos35-0-buildingData-25
496.5,54.0,296.0,4.0,-38.8,0.0,"[0,0,0,0,0,383161]",pos35-1-buildingData-25
503.8,74.0,298.5,2.8,-154.3,0.0,"[35172,0,0,0,0,347989]",pos35-0-buildingData-45
500.8,74.0,297.3,-0.2,113.6,-0.0,"[87519,0,0,0,0,295642]",pos35-1-buildingData-45
496.5,99.0,293.5,2.3,-85.8,-0.0,"[17864,0,0,0,0,365297]",pos35-0-buildingData-70
503.5,99.0,296.1,3.7,161.0,0.0,"[150,0,0,0,0,383011]",pos35-1-buildingData-70
498.5,149.0,296.7,4.3,157.2,0.0,"[369,0,0,0,0,382792]",pos35-0-buildingData-120
500.6,149.0,300.7,-0.2,-120.2,0.0,"[75014,0,0,0,850,307297]",pos35-1-buildingData-120
501.4,199.0,297.4,-0.6,-13.9,0.0,"[0,0,0,0,0,383161]",pos35-0-buildingData-170
498.4,199.0,298.6,1.3,133.5,0.0,"[21424,0,0,0,0,361737]",pos35-1-buildingData-170
500.9,249.0,299.5,-3.9,131.9,-0.0,"[22744,0,0,1,0,360416]",pos35-0-buildingData-220
503.8,249.0,293.5,0.5,-36.1,0.0,"[0,0,0,0,0,383161]",pos35-1-buildingData-220
502.9,299.0,295.6,-1.3,-50.1,0.0,"[0,0,0,0,0,383161]",pos35-0-buildingData-270
501.3,299.0,299.3,-4.0,-158.9,-0.0,"[109457,0,0,0,0,273704]",pos35-1-buildingData-270
