x,y,z,xh,yh,zh,f_xyz,image_name
1158.4,29.3,1533.0,-3.1,-89.5,-0.0,"[150810,0,0,0,0,232351]",pos1867-0-buildingData-5
1163.7,29.3,1528.2,-1.9,-58.4,-0.0,"[333645,0,0,0,0,49516]",pos1867-1-buildingData-5
1166.0,34.3,1524.4,-4.3,79.7,-0.0,"[547,0,0,0,0,382614]",pos1867-0-buildingData-10
1165.8,34.3,1526.6,-1.6,61.1,-0.0,"[0,0,0,0,0,383161]",pos1867-1-buildingData-10
1159.6,39.3,1524.5,-2.3,98.7,0.0,"[375238,0,0,0,0,7923]",pos1867-0-buildingData-15
1160.1,39.3,1525.8,-3.4,-106.6,0.0,"[383161,0,0,0,0,0]",pos1867-1-buildingData-15
1157.9,49.3,1528.4,1.0,53.7,-0.0,"[331402,0,0,0,0,51759]",pos1867-0-buildingData-25
1156.7,49.3,1529.6,2.8,-115.5,0.0,"[383161,0,0,0,0,0]",pos1867-1-buildingData-25
1161.7,69.3,1529.6,-1.8,-45.6,0.0,"[331435,0,0,0,2906,48820]",pos1867-0-buildingData-45
1164.1,69.3,1533.0,-2.5,175.8,0.0,"[278569,0,0,0,0,104592]",pos1867-1-buildingData-45
1162.2,94.3,1532.4,-3.1,109.0,0.0,"[235589,0,0,0,0,147572]",pos1867-0-buildingData-70
1160.9,94.3,1532.0,-4.8,-111.9,-0.0,"[254013,0,0,0,0,129148]",pos1867-1-buildingData-70
1158.7,144.3,1528.3,2.3,73.5,0.0,"[81703,0,0,0,0,301458]",pos1867-0-buildingData-120
1161.7,144.3,1534.1,3.7,-55.3,0.0,"[132985,0,0,0,8944,241232]",pos1867-1-buildingData-120
1165.3,194.3,1526.2,-4.0,109.1,0.0,"[114910,0,0,0,0,268251]",pos1867-0-buildingData-170
1162.0,194.3,1525.1,-1.4,112.4,-0.0,"[85191,0,0,0,0,297970]",pos1867-1-buildingData-170
1157.0,244.3,1529.6,4.8,35.3,0.0,"[17089,0,0,0,0,366072]",pos1867-0-buildingData-220
1160.8,244.3,1531.0,0.1,143.4,0.0,"[0,0,0,0,0,383161]",pos1867-1-buildingData-220
1159.0,294.3,1528.2,-4.2,22.4,0.0,"[40582,0,0,0,0,342579]",pos1867-0-buildingData-270
1162.1,294.3,1533.0,3.0,17.0,-0.0,"[6652,0,0,0,0,376509]",pos1867-1-buildingData-270
