x,y,z,xh,yh,zh,f_xyz,image_name
882.2,41.6,878.0,1.0,-5.4,0.0,"[0,0,0,0,0,383161]",pos1253-0-buildingData-5
883.9,41.6,884.5,-0.5,143.6,0.0,"[68,0,0,0,0,383093]",pos1253-1-buildingData-5
885.9,46.6,883.0,-4.3,93.6,0.0,"[14437,0,0,0,0,368724]",pos1253-0-buildingData-10
884.1,46.6,887.0,1.3,57.5,0.0,"[18612,0,0,0,0,364549]",pos1253-1-buildingData-10
886.5,51.6,882.5,4.1,38.7,0.0,"[20869,0,0,0,0,362292]",pos1253-0-buildingData-15
885.3,51.6,881.3,1.1,172.1,-0.0,"[37569,0,0,0,0,345592]",pos1253-1-buildingData-15
889.7,61.6,877.8,2.6,-15.0,-0.0,"[0,0,0,0,0,383161]",pos1253-0-buildingData-25
890.1,61.6,883.9,-0.8,162.0,-0.0,"[80453,0,0,0,0,302708]",pos1253-1-buildingData-25
885.3,81.6,882.9,-3.0,-94.3,0.0,"[284307,0,0,0,456,98398]",pos1253-0-buildingData-45
885.6,81.6,885.5,-2.0,-115.7,-0.0,"[263283,0,0,0,650,119228]",pos1253-1-buildingData-45
881.4,106.6,879.0,-1.2,-69.0,-0.0,"[229263,0,0,0,0,153898]",pos1253-0-buildingData-70
887.4,106.6,881.5,-3.0,112.9,0.0,"[9329,0,0,0,0,373832]",pos1253-1-buildingData-70
889.4,156.6,881.2,1.1,-165.4,0.0,"[134390,0,0,0,0,248771]",pos1253-0-buildingData-120
883.5,156.6,883.5,-0.4,27.5,0.0,"[18200,0,0,0,0,364961]",pos1253-1-buildingData-120
882.9,206.6,878.2,-0.0,-67.8,0.0,"[121024,0,0,0,55,262082]",pos1253-0-buildingData-170
882.2,206.6,882.8,3.5,168.1,0.0,"[54543,0,0,0,0,328618]",pos1253-1-buildingData-170
888.7,256.6,885.9,-1.5,-64.3,0.0,"[102797,0,0,0,208,280156]",pos1253-0-buildingData-220
887.7,256.6,883.6,2.4,110.3,-0.0,"[57,0,0,0,0,383104]",pos1253-1-buildingData-220
886.1,306.6,880.1,1.7,-29.7,0.0,"[203,0,0,0,0,382958]",pos1253-0-buildingData-270
890.7,306.6,886.2,-1.4,-7.1,-0.0,"[0,0,0,0,0,383161]",pos1253-1-buildingData-270
