x,y,z,xh,yh,zh,f_xyz,image_name
2541.5,10.0,2027.8,-1.6,-127.1,0.0,"[68053,0,0,0,0,315108]",pos1930-0-buildingData-5
2546.0,10.0,2027.7,3.5,64.3,0.0,"[121690,0,0,0,0,261471]",pos1930-1-buildingData-5
2541.0,13.3,2028.4,2.3,-119.0,-0.0,"[27108,0,0,0,0,356053]",pos1930-0-buildingData-10
2543.5,13.3,2026.8,3.8,168.3,-0.0,"[350518,0,0,0,0,32643]",pos1930-1-buildingData-10
2541.4,18.3,2025.0,2.3,-84.5,-0.0,"[2439,0,0,0,0,380722]",pos1930-0-buildingData-15
2547.1,18.3,2024.6,3.2,50.9,0.0,"[54347,0,0,0,172,328642]",pos1930-1-buildingData-15
2543.5,28.3,2023.1,-4.8,-79.7,-0.0,"[4791,0,0,0,0,378370]",pos1930-0-buildingData-25
2538.8,28.3,2023.1,-0.9,69.3,-0.0,"[108093,0,0,0,0,275068]",pos1930-1-buildingData-25
2543.3,48.3,2020.6,-3.7,27.5,-0.0,"[65438,0,0,0,0,317723]",pos1930-0-buildingData-45
2544.6,48.3,2026.7,-2.3,-123.9,0.0,"[19682,0,0,0,0,363479]",pos1930-1-buildingData-45
2543.7,73.3,2029.6,1.2,-91.0,0.0,"[4680,0,0,0,0,378481]",pos1930-0-buildingData-70
2541.3,73.3,2028.9,3.3,33.8,-0.0,"[89213,0,0,0,772,293176]",pos1930-1-buildingData-70
2538.5,123.3,2029.1,0.2,0.4,-0.0,"[26177,0,0,0,0,356984]",pos1930-0-buildingData-120
2545.6,123.3,2026.1,1.3,-72.6,-0.0,"[20386,0,0,0,0,362775]",pos1930-1-buildingData-120
2543.5,173.3,2028.9,1.2,58.7,0.0,"[145649,0,0,0,768,236744]",pos1930-0-buildingData-170
2538.1,173.3,2024.7,-4.0,-76.9,-0.0,"[13042,0,0,0,0,370119]",pos1930-1-buildingData-170
2538.3,223.3,2023.3,-0.5,-61.0,0.0,"[0,0,0,0,0,383161]",pos1930-0-buildingData-220
2541.3,223.3,2028.7,-4.8,162.3,0.0,"[0,0,0,0,0,383161]",pos1930-1-buildingData-220
2546.1,273.3,2023.7,-0.6,-137.7,-0.0,"[0,0,0,0,0,383161]",pos1930-0-buildingData-270
2541.5,273.3,2027.2,-4.4,26.9,0.0,"[145603,0,0,0,0,237558]",pos1930-1-buildingData-270
