x,y,z,xh,yh,zh,f_xyz,image_name
196.1,42.1,1173.5,-0.0,-93.8,-0.0,"[25217,0,0,0,141,357803]",pos1521-0-buildingData-5
195.4,42.1,1173.0,4.7,-4.0,0.0,"[0,0,0,0,0,383161]",pos1521-1-buildingData-5
196.2,47.1,1175.6,0.0,69.5,-0.0,"[0,0,0,0,0,383161]",pos1521-0-buildingData-10
189.0,47.1,1173.6,0.6,122.7,-0.0,"[0,0,0,0,0,383161]",pos1521-1-buildingData-10
196.5,52.1,1172.2,-4.5,-136.1,0.0,"[24804,0,0,0,0,358357]",pos1521-0-buildingData-15
193.9,52.1,1172.1,2.4,-132.2,0.0,"[26777,0,0,0,0,356384]",pos1521-1-buildingData-15
189.6,62.1,1173.2,-1.6,-104.0,-0.0,"[55367,0,0,0,459,327335]",pos1521-0-buildingData-25
193.4,62.1,1176.0,3.4,96.6,0.0,"[0,0,0,0,0,383161]",pos1521-1-buildingData-25
193.9,82.1,1179.3,2.9,-72.5,0.0,"[54109,0,0,0,777,328275]",pos1521-0-buildingData-45
195.1,82.1,1174.5,-0.9,-23.2,0.0,"[6985,0,0,0,0,376176]",pos1521-1-buildingData-45
191.7,107.1,1179.4,1.5,104.8,0.0,"[0,0,0,0,0,383161]",pos1521-0-buildingData-70
188.7,107.1,1177.6,-3.4,159.9,0.0,"[701,0,0,0,0,382460]",pos1521-1-buildingData-70
194.5,157.1,1179.4,-0.2,-20.4,0.0,"[12557,0,0,0,0,370604]",pos1521-0-buildingData-120
193.3,157.1,1176.8,2.3,-27.5,-0.0,"[917,0,0,0,0,382244]",pos1521-1-buildingData-120
192.6,207.1,1174.3,1.7,-96.4,0.0,"[136073,0,0,0,1635,245453]",pos1521-0-buildingData-170
189.5,207.1,1172.3,-4.8,-123.9,0.0,"[119498,0,0,1,0,263662]",pos1521-1-buildingData-170
191.5,257.1,1176.9,-1.5,-42.0,0.0,"[8604,0,0,0,0,374557]",pos1521-0-buildingData-220
190.5,257.1,1173.4,4.1,21.6,-0.0,"[7625,0,0,0,0,375536]",pos1521-1-buildingData-220
194.0,307.1,1170.8,-1.6,-85.6,0.0,"[138673,0,0,0,1816,242672]",pos1521-0-buildingData-270
196.5,307.1,1178.2,2.4,-146.9,0.0,"[4765,0,0,0,0,378396]",pos1521-1-buildingData-270
