x,y,z,xh,yh,zh,f_xyz,image_name
2743.4,10.0,1613.4,-0.4,141.8,0.0,"[12293,0,0,0,0,370868]",pos1983-0-buildingData-5
2749.1,10.0,1604.3,0.7,114.1,0.0,"[32159,0,0,0,0,351002]",pos1983-1-buildingData-5
2744.4,10.0,1607.9,2.0,-20.6,0.0,"[0,0,0,0,0,383161]",pos1983-0-buildingData-10
2748.5,10.0,1606.2,-0.6,123.0,0.0,"[27758,0,0,0,0,355403]",pos1983-1-buildingData-10
2745.1,10.0,1607.7,-2.6,158.5,-0.0,"[17099,0,0,0,0,366062]",pos1983-0-buildingData-15
2748.6,10.0,1607.2,-2.5,-153.0,0.0,"[3116,0,0,0,0,380045]",pos1983-1-buildingData-15
2747.5,13.8,1613.8,-0.2,160.2,-0.0,"[17696,0,0,0,0,365465]",pos1983-0-buildingData-25
2746.1,13.8,1606.3,2.9,90.1,0.0,"[52039,0,0,0,0,331122]",pos1983-1-buildingData-25
2747.7,33.8,1606.4,-2.4,-177.6,-0.0,"[69,0,0,0,0,383092]",pos1983-0-buildingData-45
2745.5,33.8,1613.6,3.3,161.8,0.0,"[18379,0,0,0,0,364782]",pos1983-1-buildingData-45
2743.1,58.8,1606.3,-1.7,50.2,0.0,"[92701,0,0,0,0,290460]",pos1983-0-buildingData-70
2750.2,58.8,1605.3,-2.4,-41.6,-0.0,"[0,0,0,0,0,383161]",pos1983-1-buildingData-70
2744.0,108.8,1604.2,-1.8,155.3,-0.0,"[27851,0,0,0,0,355310]",pos1983-0-buildingData-120
2742.7,108.8,1613.0,4.5,163.2,-0.0,"[30461,0,0,0,0,352700]",pos1983-1-buildingData-120
2748.7,158.8,1613.6,2.9,31.8,0.0,"[70942,0,0,0,0,312219]",pos1983-0-buildingData-170
2751.6,158.8,1606.8,0.1,-167.4,0.0,"[0,0,0,0,0,383161]",pos1983-1-buildingData-170
2748.2,208.8,1607.3,2.9,9.9,0.0,"[12196,0,0,0,0,370965]",pos1983-0-buildingData-220
2746.5,208.8,1606.5,-4.7,147.4,0.0,"[38113,0,0,0,0,345048]",pos1983-1-buildingData-220
2748.9,258.8,1609.1,2.3,-72.4,-0.0,"[0,0,0,0,0,383161]",pos1983-0-buildingData-270
2742.8,258.8,1607.5,-3.8,-4.5,-0.0,"[0,0,0,0,0,383161]",pos1983-1-buildingData-270
