x,y,z,xh,yh,zh,f_xyz,image_name
475.4,40.9,152.3,-1.4,60.1,0.0,"[25146,0,0,0,0,358015]",pos1037-0-buildingData-5
470.3,40.9,152.0,0.3,-3.3,-0.0,"[0,0,0,0,0,383161]",pos1037-1-buildingData-5
475.9,45.9,155.8,-0.6,-17.5,0.0,"[0,0,0,0,0,383161]",pos1037-0-buildingData-10
475.4,45.9,151.3,4.4,-72.8,0.0,"[0,0,0,0,0,383161]",pos1037-1-buildingData-10
478.6,50.9,156.8,1.9,-29.8,-0.0,"[0,0,0,0,0,383161]",pos1037-0-buildingData-15
479.2,50.9,157.3,-2.5,132.8,0.0,"[23338,0,0,0,0,359823]",pos1037-1-buildingData-15
474.8,60.9,157.4,-3.4,-18.6,0.0,"[0,0,0,0,0,383161]",pos1037-0-buildingData-25
470.0,60.9,150.6,3.3,83.8,0.0,"[239895,0,0,0,0,143266]",pos1037-1-buildingData-25
472.3,80.9,158.4,1.7,-126.0,0.0,"[43882,0,0,0,637,338642]",pos1037-0-buildingData-45
473.5,80.9,151.2,1.8,167.2,0.0,"[1938,0,0,0,0,381223]",pos1037-1-buildingData-45
475.5,105.9,151.3,-2.9,-101.2,-0.0,"[28317,0,0,0,0,354844]",pos1037-0-buildingData-70
470.5,105.9,155.2,-1.4,-175.9,0.0,"[19127,0,0,0,0,364034]",pos1037-1-buildingData-70
474.1,155.9,157.5,4.6,-35.7,0.0,"[0,0,0,0,0,383161]",pos1037-0-buildingData-120
471.3,155.9,157.2,4.5,127.2,0.0,"[68694,0,0,1,0,314466]",pos1037-1-buildingData-120
479.5,205.9,154.9,-1.6,-132.5,-0.0,"[84992,0,0,0,1026,297143]",pos1037-0-buildingData-170
469.9,205.9,157.1,3.3,-134.9,-0.0,"[84699,0,0,0,976,297486]",pos1037-1-buildingData-170
475.2,255.9,151.5,1.2,6.1,0.0,"[0,0,0,0,0,383161]",pos1037-0-buildingData-220
471.5,255.9,155.7,1.1,-157.9,0.0,"[82693,0,0,0,0,300468]",pos1037-1-buildingData-220
475.0,305.9,158.0,-4.7,-79.6,0.0,"[2727,0,0,0,0,380434]",pos1037-0-buildingData-270
473.0,305.9,152.1,-2.0,148.8,-0.0,"[3409,0,0,0,0,379752]",pos1037-1-buildingData-270
