x,y,z,xh,yh,zh,f_xyz,image_name
680.2,29.2,1434.8,1.6,-3.7,0.0,"[66243,0,0,0,0,316918]",pos2111-0-buildingData-5
679.7,29.2,1429.5,-3.3,120.7,-0.0,"[0,0,0,0,0,383161]",pos2111-1-buildingData-5
684.2,34.2,1433.9,-0.8,19.4,0.0,"[106834,0,0,0,0,276327]",pos2111-0-buildingData-10
679.0,34.2,1428.2,0.0,114.6,0.0,"[0,0,0,0,0,383161]",pos2111-1-buildingData-10
680.3,39.2,1428.5,-3.9,131.1,0.0,"[0,0,0,0,0,383161]",pos2111-0-buildingData-15
683.7,39.2,1428.0,-1.6,-108.0,-0.0,"[383161,0,0,0,0,0]",pos2111-1-buildingData-15
687.2,49.2,1432.1,3.7,73.3,0.0,"[0,0,0,0,0,383161]",pos2111-0-buildingData-25
685.2,49.2,1435.9,-4.2,144.8,0.0,"[107373,0,0,0,0,275788]",pos2111-1-buildingData-25
681.5,69.2,1434.0,-4.4,-38.8,0.0,"[282763,0,0,0,0,100398]",pos2111-0-buildingData-45
678.5,69.2,1431.7,-0.4,-128.9,-0.0,"[383161,0,0,0,0,0]",pos2111-1-buildingData-45
685.1,94.2,1436.8,1.9,-173.0,-0.0,"[326561,0,0,0,0,56600]",pos2111-0-buildingData-70
682.9,94.2,1436.7,3.6,-55.0,0.0,"[179807,0,0,0,4724,198630]",pos2111-1-buildingData-70
681.7,144.2,1429.6,-3.5,-127.8,0.0,"[155264,0,0,0,0,227897]",pos2111-0-buildingData-120
685.7,144.2,1433.3,2.0,-77.6,0.0,"[154653,0,0,0,5093,223415]",pos2111-1-buildingData-120
686.8,194.2,1429.8,0.9,90.3,-0.0,"[252,0,0,0,0,382909]",pos2111-0-buildingData-170
680.1,194.2,1434.1,4.4,-121.5,-0.0,"[58262,0,0,0,0,324899]",pos2111-1-buildingData-170
684.9,244.2,1436.7,-3.7,-43.7,0.0,"[152990,0,0,0,0,230171]",pos2111-0-buildingData-220
680.6,244.2,1430.8,-2.1,-54.1,0.0,"[149580,0,0,0,5735,227846]",pos2111-1-buildingData-220
681.2,294.2,1436.6,3.2,23.0,0.0,"[32727,0,0,0,0,350434]",pos2111-0-buildingData-270
680.2,294.2,1435.2,1.4,145.8,-0.0,"[0,0,0,0,0,383161]",pos2111-1-buildingData-270
