x,y,z,xh,yh,zh,f_xyz,image_name
2785.3,10.0,1860.2,-0.6,-83.7,0.0,"[47791,0,0,0,0,335370]",pos1992-0-buildingData-5
2780.2,10.0,1859.0,4.7,78.0,-0.0,"[35403,0,0,0,32,347726]",pos1992-1-buildingData-5
2789.1,10.0,1857.8,-0.7,170.5,0.0,"[0,0,0,0,0,383161]",pos1992-0-buildingData-10
2785.7,10.0,1854.8,-2.5,-136.2,0.0,"[1102,0,0,0,0,382059]",pos1992-1-buildingData-10
2786.2,10.0,1857.1,-3.6,-57.5,-0.0,"[34450,0,0,0,0,348711]",pos1992-0-buildingData-15
2786.0,10.0,1860.6,1.1,-99.9,0.0,"[41345,0,0,0,0,341816]",pos1992-1-buildingData-15
2788.7,14.4,1850.8,0.5,112.8,0.0,"[42794,0,0,0,0,340367]",pos1992-0-buildingData-25
2782.4,14.4,1850.7,3.1,32.4,-0.0,"[44139,0,0,0,0,339022]",pos1992-1-buildingData-25
2783.9,34.4,1851.5,1.6,-8.9,0.0,"[3067,0,0,0,0,380094]",pos1992-0-buildingData-45
2786.0,34.4,1852.5,-3.2,123.3,0.0,"[36784,0,0,0,0,346377]",pos1992-1-buildingData-45
2783.0,59.4,1852.8,-2.4,-168.8,0.0,"[0,0,0,0,0,383161]",pos1992-0-buildingData-70
2788.7,59.4,1853.0,-2.3,54.7,0.0,"[75655,0,0,0,618,306888]",pos1992-1-buildingData-70
2787.1,109.4,1852.4,-4.2,-166.0,0.0,"[0,0,0,0,0,383161]",pos1992-0-buildingData-120
2784.3,109.4,1851.2,-2.4,155.5,0.0,"[33111,0,0,0,0,350050]",pos1992-1-buildingData-120
2785.8,159.4,1859.3,-5.0,-7.0,0.0,"[0,0,0,0,0,383161]",pos1992-0-buildingData-170
2788.2,159.4,1860.0,-4.9,157.1,-0.0,"[19857,0,0,0,0,363304]",pos1992-1-buildingData-170
2785.5,209.4,1852.0,-1.9,-75.3,0.0,"[0,0,0,0,0,383161]",pos1992-0-buildingData-220
2787.9,209.4,1857.1,-0.4,-170.7,0.0,"[0,0,0,0,0,383161]",pos1992-1-buildingData-220
2788.3,259.4,1850.8,3.6,-99.7,0.0,"[0,0,0,0,0,383161]",pos1992-0-buildingData-270
2784.6,259.4,1853.6,3.4,47.7,0.0,"[96789,0,0,0,753,285619]",pos1992-1-buildingData-270
