x,y,z,xh,yh,zh,f_xyz,image_name
2911.7,10.0,1545.5,-3.3,2.7,-0.0,"[0,0,0,0,0,383161]",pos1178-0-buildingData-5
2906.7,10.0,1547.6,-1.2,-161.5,-0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-5
2908.0,10.0,1543.9,-2.5,-23.3,-0.0,"[0,0,0,0,0,383161]",pos1178-0-buildingData-10
2909.6,10.0,1545.8,-0.0,-130.3,-0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-10
2914.2,10.0,1543.4,4.6,71.1,0.0,"[58892,0,0,0,141,324128]",pos1178-0-buildingData-15
2909.2,10.0,1539.8,-3.5,-15.8,0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-15
2909.5,13.8,1544.1,-0.0,-4.1,-0.0,"[0,0,0,0,0,383161]",pos1178-0-buildingData-25
2911.4,13.8,1546.1,-3.3,-64.1,0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-25
2912.8,33.8,1547.5,0.4,130.6,-0.0,"[23433,0,0,0,0,359728]",pos1178-0-buildingData-45
2907.5,33.8,1544.3,-4.2,-6.9,0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-45
2908.8,58.8,1538.9,-1.6,172.4,0.0,"[25072,0,0,0,0,358089]",pos1178-0-buildingData-70
2907.0,58.8,1539.1,0.2,-8.9,-0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-70
2908.3,108.8,1540.6,4.2,76.1,0.0,"[107526,0,0,1,859,274775]",pos1178-0-buildingData-120
2910.6,108.8,1540.7,2.3,33.6,0.0,"[36778,0,0,1,0,346382]",pos1178-1-buildingData-120
2909.2,158.8,1541.8,0.1,107.4,0.0,"[86953,0,0,0,0,296208]",pos1178-0-buildingData-170
2912.5,158.8,1538.2,2.4,-121.9,0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-170
2910.9,208.8,1541.6,-4.8,168.5,-0.0,"[2000,0,0,0,0,381161]",pos1178-0-buildingData-220
2907.9,208.8,1546.2,4.4,-158.9,0.0,"[0,0,0,0,0,383161]",pos1178-1-buildingData-220
2911.5,258.8,1539.7,-3.4,45.1,-0.0,"[89481,0,0,3,54,293623]",pos1178-0-buildingData-270
2908.9,258.8,1545.0,3.6,53.8,0.0,"[86405,0,0,2,44,296710]",pos1178-1-buildingData-270
