x,y,z,xh,yh,zh,f_xyz,image_name
267.4,37.5,871.9,0.6,84.2,0.0,"[0,0,0,0,0,383161]",pos453-0-buildingData-5
269.3,37.5,867.7,-3.8,3.7,0.0,"[0,0,0,0,0,383161]",pos453-1-buildingData-5
264.6,42.5,872.7,-3.1,-115.3,0.0,"[0,0,0,0,0,383161]",pos453-0-buildingData-10
263.7,42.5,872.3,-3.0,9.7,0.0,"[0,0,0,0,0,383161]",pos453-1-buildingData-10
260.6,47.5,872.1,3.2,142.4,-0.0,"[0,0,0,0,0,383161]",pos453-0-buildingData-15
264.3,47.5,870.2,2.4,-36.1,-0.0,"[0,0,0,0,0,383161]",pos453-1-buildingData-15
260.9,57.5,870.9,4.9,117.4,0.0,"[0,0,0,0,0,383161]",pos453-0-buildingData-25
263.8,57.5,870.7,4.1,151.6,0.0,"[1,0,0,0,0,383160]",pos453-1-buildingData-25
260.4,77.5,870.5,-4.7,-124.1,0.0,"[56745,0,0,0,0,326416]",pos453-0-buildingData-45
267.1,77.5,868.5,-4.8,-86.8,-0.0,"[45298,0,0,0,1326,336537]",pos453-1-buildingData-45
264.0,102.5,869.3,-4.0,-175.0,0.0,"[10132,0,0,0,0,373029]",pos453-0-buildingData-70
265.9,102.5,866.9,-3.6,-2.5,0.0,"[55888,0,0,0,0,327273]",pos453-1-buildingData-70
268.8,152.5,874.5,1.6,-146.2,0.0,"[84381,0,0,0,0,298780]",pos453-0-buildingData-120
268.2,152.5,873.5,4.1,139.5,-0.0,"[0,0,0,0,0,383161]",pos453-1-buildingData-120
266.5,202.5,869.9,-1.2,-71.8,-0.0,"[54838,0,0,0,0,328323]",pos453-0-buildingData-170
268.9,202.5,873.6,0.5,37.8,-0.0,"[11533,0,0,0,0,371628]",pos453-1-buildingData-170
268.3,252.5,875.8,-0.6,-152.0,-0.0,"[66108,0,0,1,0,317052]",pos453-0-buildingData-220
260.6,252.5,866.7,1.0,-119.2,0.0,"[116454,0,0,0,1114,265593]",pos453-1-buildingData-220
268.6,302.5,875.4,-2.4,31.8,0.0,"[7029,0,0,0,0,376132]",pos453-0-buildingData-270
265.6,302.5,871.6,0.2,89.7,0.0,"[0,0,0,0,0,383161]",pos453-1-buildingData-270
