x,y,z,xh,yh,zh,f_xyz,image_name
76.1,46.6,793.9,-0.5,137.8,-0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-5
78.1,46.6,790.0,-2.7,-148.1,0.0,"[0,0,0,0,0,383161]",pos482-1-buildingData-5
77.0,51.6,797.1,2.0,153.3,0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-10
80.4,51.6,791.3,-2.7,113.0,0.0,"[0,0,0,0,0,383161]",pos482-1-buildingData-10
74.2,56.6,796.1,4.3,142.1,0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-15
76.9,56.6,790.6,4.5,140.5,0.0,"[0,0,0,0,0,383161]",pos482-1-buildingData-15
71.0,66.6,793.8,0.9,88.0,0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-25
74.7,66.6,794.0,1.7,-18.0,-0.0,"[139834,0,0,0,0,243327]",pos482-1-buildingData-25
71.8,86.6,792.7,0.2,-143.0,-0.0,"[30986,0,0,0,0,352175]",pos482-0-buildingData-45
73.1,86.6,797.6,-2.4,-59.1,0.0,"[4769,0,0,0,0,378392]",pos482-1-buildingData-45
80.7,111.6,794.8,-3.0,83.2,-0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-70
77.9,111.6,789.7,-0.0,-37.6,0.0,"[18708,0,0,0,0,364453]",pos482-1-buildingData-70
80.6,161.6,790.2,-4.6,-37.9,-0.0,"[19124,0,0,0,0,364037]",pos482-0-buildingData-120
78.1,161.6,798.4,-4.0,-105.0,0.0,"[74760,0,0,0,1297,307104]",pos482-1-buildingData-120
77.2,211.6,796.0,4.5,-43.9,0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-170
76.9,211.6,790.0,1.0,-64.8,0.0,"[17517,0,0,0,0,365644]",pos482-1-buildingData-170
71.1,261.6,790.6,4.7,152.0,0.0,"[0,0,0,0,0,383161]",pos482-0-buildingData-220
74.7,261.6,798.3,3.6,79.9,0.0,"[0,0,0,0,0,383161]",pos482-1-buildingData-220
76.6,311.6,789.2,-0.6,-156.1,-0.0,"[26945,0,0,0,0,356216]",pos482-0-buildingData-270
78.6,311.6,792.9,1.6,-6.5,0.0,"[197,0,0,0,0,382964]",pos482-1-buildingData-270
