x,y,z,xh,yh,zh,f_xyz,image_name
2319.5,13.2,1588.5,4.5,113.2,-0.0,"[222172,0,0,0,0,160989]",pos1604-0-buildingData-5
2313.3,13.2,1593.9,1.8,-73.9,0.0,"[48038,0,0,0,0,335123]",pos1604-1-buildingData-5
2311.6,18.2,1592.2,-4.9,-40.9,0.0,"[0,0,0,0,0,383161]",pos1604-0-buildingData-10
2311.6,18.2,1594.4,1.3,-45.8,-0.0,"[0,0,0,0,0,383161]",pos1604-1-buildingData-10
2314.6,23.2,1585.4,3.4,-95.3,-0.0,"[0,0,0,0,0,383161]",pos1604-0-buildingData-15
2313.3,23.2,1592.8,-1.2,44.2,0.0,"[334997,0,0,0,0,48164]",pos1604-1-buildingData-15
2318.0,33.2,1586.0,2.8,156.5,-0.0,"[86009,0,0,0,0,297152]",pos1604-0-buildingData-25
2318.6,33.2,1594.0,0.0,22.9,-0.0,"[383161,0,0,0,0,0]",pos1604-1-buildingData-25
2317.6,53.2,1590.8,2.3,-14.9,0.0,"[148413,0,0,0,0,234748]",pos1604-0-buildingData-45
2314.0,53.2,1591.4,-0.7,7.5,0.0,"[318505,0,0,0,0,64656]",pos1604-1-buildingData-45
2316.9,78.2,1591.1,-1.1,-99.2,-0.0,"[10250,0,0,0,0,372911]",pos1604-0-buildingData-70
2318.6,78.2,1592.7,1.8,-56.1,-0.0,"[0,0,0,0,0,383161]",pos1604-1-buildingData-70
2314.1,128.2,1593.9,-0.9,-169.7,-0.0,"[35571,0,0,0,0,347590]",pos1604-0-buildingData-120
2311.8,128.2,1594.9,2.6,44.1,0.0,"[160369,0,0,0,1713,221079]",pos1604-1-buildingData-120
2320.0,178.2,1590.9,-4.3,4.1,0.0,"[105190,0,0,0,0,277971]",pos1604-0-buildingData-170
2312.5,178.2,1593.2,1.1,-39.6,-0.0,"[0,0,0,0,0,383161]",pos1604-1-buildingData-170
2317.5,228.2,1588.0,2.6,-99.9,0.0,"[0,0,0,0,0,383161]",pos1604-0-buildingData-220
2318.0,228.2,1592.9,0.2,-36.6,0.0,"[0,0,0,0,0,383161]",pos1604-1-buildingData-220
2310.8,278.2,1591.2,3.2,-108.9,0.0,"[0,0,0,0,0,383161]",pos1604-0-buildingData-270
2318.0,278.2,1593.5,-2.9,-164.0,-0.0,"[6241,0,0,0,0,376920]",pos1604-1-buildingData-270
