x,y,z,xh,yh,zh,f_xyz,image_name
629.1,52.0,777.0,3.1,136.0,0.0,"[0,0,0,0,0,383161]",pos1199-0-buildingData-20
629.1,52.0,777.0,-1.0,25.0,-0.0,"[13526,0,0,0,0,369635]",pos1199-1-buildingData-20
629.1,92.0,777.0,2.9,12.2,-0.0,"[17604,0,0,0,0,365557]",pos1199-0-buildingData-60
629.1,92.0,777.0,4.6,166.2,-0.0,"[25156,0,0,0,0,358005]",pos1199-1-buildingData-60
629.1,132.0,777.0,1.6,-51.2,0.0,"[20182,0,0,0,0,362979]",pos1199-0-buildingData-100
629.1,132.0,777.0,1.4,116.5,-0.0,"[98,0,0,0,0,383063]",pos1199-1-buildingData-100
629.1,172.0,777.0,3.1,-60.6,0.0,"[55748,0,0,0,0,327413]",pos1199-0-buildingData-140
629.1,172.0,777.0,3.1,77.7,0.0,"[34865,0,0,0,0,348296]",pos1199-1-buildingData-140
629.1,232.0,777.0,4.9,-141.5,-0.0,"[74366,0,0,0,0,308795]",pos1199-0-buildingData-200
629.1,232.0,777.0,4.0,175.9,0.0,"[30272,0,0,0,0,352889]",pos1199-1-buildingData-200
