x,y,z,xh,yh,zh,f_xyz,image_name
748.1,49.0,680.0,-4.4,-45.9,0.0,"[6775,0,0,0,0,376386]",pos71-0-buildingData-20
748.1,49.0,680.0,1.2,-48.8,-0.0,"[9120,0,0,0,0,374041]",pos71-1-buildingData-20
748.1,89.0,680.0,4.5,-53.7,0.0,"[20324,0,0,0,0,362837]",pos71-0-buildingData-60
748.1,89.0,680.0,-3.3,-5.1,0.0,"[0,0,0,0,0,383161]",pos71-1-buildingData-60
748.1,129.0,680.0,-4.3,111.9,0.0,"[3561,0,0,0,0,379600]",pos71-0-buildingData-100
748.1,129.0,680.0,-2.6,15.4,0.0,"[2182,0,0,0,0,380979]",pos71-1-buildingData-100
748.1,169.0,680.0,0.8,50.7,0.0,"[61796,0,0,0,0,321365]",pos71-0-buildingData-140
748.1,169.0,680.0,4.1,13.5,0.0,"[293,0,0,0,0,382868]",pos71-1-buildingData-140
748.1,229.0,680.0,-2.3,5.1,-0.0,"[0,0,0,0,0,383161]",pos71-0-buildingData-200
748.1,229.0,680.0,3.5,90.0,0.0,"[13505,0,0,0,0,369656]",pos71-1-buildingData-200
