x,y,z,xh,yh,zh,f_xyz,image_name
209.2,56.1,36.6,-1.2,-83.1,0.0,"[189,0,0,0,0,382972]",pos980-0-buildingData-20
209.2,56.1,36.6,-2.1,-170.9,0.0,"[138166,0,0,0,0,244995]",pos980-1-buildingData-20
209.2,96.1,36.6,4.6,176.2,-0.0,"[124805,0,0,0,0,258356]",pos980-0-buildingData-60
209.2,96.1,36.6,3.5,147.4,0.0,"[173952,0,0,0,0,209209]",pos980-1-buildingData-60
209.2,136.1,36.6,0.8,99.2,0.0,"[6088,0,0,0,0,377073]",pos980-0-buildingData-100
209.2,136.1,36.6,2.4,145.2,0.0,"[37356,0,0,0,0,345805]",pos980-1-buildingData-100
209.2,176.1,36.6,-4.5,-0.7,0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-140
209.2,176.1,36.6,4.2,-170.6,-0.0,"[38431,0,0,0,0,344730]",pos980-1-buildingData-140
209.2,236.1,36.6,2.3,-149.8,0.0,"[56863,0,0,0,0,326298]",pos980-0-buildingData-200
209.2,236.1,36.6,0.2,-78.8,-0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-200
