x,y,z,xh,yh,zh,f_xyz,image_name
2632.4,22.3,535.3,3.8,107.5,-0.0,"[130850,0,0,0,80,252231]",pos833-0-buildingData-20
2632.4,22.3,535.3,3.4,54.0,-0.0,"[36,0,0,0,0,383125]",pos833-1-buildingData-20
2632.4,62.3,535.3,-1.5,-87.7,0.0,"[0,0,0,0,0,383161]",pos833-0-buildingData-60
2632.4,62.3,535.3,-0.8,177.4,0.0,"[13367,0,0,0,0,369794]",pos833-1-buildingData-60
2632.4,102.3,535.3,-4.0,-127.5,0.0,"[0,0,0,0,0,383161]",pos833-0-buildingData-100
2632.4,102.3,535.3,0.4,-47.7,0.0,"[0,0,0,0,0,383161]",pos833-1-buildingData-100
2632.4,142.3,535.3,-1.6,86.0,0.0,"[153713,0,0,0,0,229448]",pos833-0-buildingData-140
2632.4,142.3,535.3,1.7,-178.3,0.0,"[9777,0,0,0,0,373384]",pos833-1-buildingData-140
2632.4,202.3,535.3,3.7,161.6,0.0,"[52462,0,0,0,0,330699]",pos833-0-buildingData-200
2632.4,202.3,535.3,-4.6,124.7,0.0,"[186193,0,0,0,668,196300]",pos833-1-buildingData-200
