x,y,z,xh,yh,zh,f_xyz,image_name
2619.7,10.0,1311.9,3.0,78.1,0.0,"[105937,0,0,0,368,276856]",pos1104-0-buildingData-20
2619.7,10.0,1311.9,-4.6,55.1,0.0,"[120550,0,0,0,0,262611]",pos1104-1-buildingData-20
2619.7,48.8,1311.9,-4.6,-126.4,0.0,"[14048,0,0,0,0,369113]",pos1104-0-buildingData-60
2619.7,48.8,1311.9,-4.3,15.4,0.0,"[25085,0,0,0,0,358076]",pos1104-1-buildingData-60
2619.7,88.8,1311.9,-3.3,-53.2,-0.0,"[0,0,0,0,0,383161]",pos1104-0-buildingData-100
2619.7,88.8,1311.9,0.4,-174.2,0.0,"[10935,0,0,0,0,372226]",pos1104-1-buildingData-100
2619.7,128.8,1311.9,0.3,173.3,0.0,"[14589,0,0,0,0,368572]",pos1104-0-buildingData-140
2619.7,128.8,1311.9,-1.4,0.9,0.0,"[7399,0,0,0,0,375762]",pos1104-1-buildingData-140
2619.7,188.8,1311.9,1.5,82.7,0.0,"[140081,0,0,0,2237,240843]",pos1104-0-buildingData-200
2619.7,188.8,1311.9,-2.9,165.9,0.0,"[17994,0,0,0,0,365167]",pos1104-1-buildingData-200
