x,y,z,xh,yh,zh,f_xyz,image_name
662.3,50.3,1263.7,4.2,-57.3,-0.0,"[151398,0,0,0,0,231763]",pos2173-0-buildingData-20
662.3,50.3,1263.7,4.8,-160.4,0.0,"[253200,0,0,0,0,129961]",pos2173-1-buildingData-20
662.3,90.3,1263.7,2.4,-137.2,-0.0,"[180676,0,0,0,0,202485]",pos2173-0-buildingData-60
662.3,90.3,1263.7,-4.0,-126.1,0.0,"[239289,0,0,0,0,143872]",pos2173-1-buildingData-60
662.3,130.3,1263.7,-1.3,154.5,0.0,"[26690,0,0,0,0,356471]",pos2173-0-buildingData-100
662.3,130.3,1263.7,-4.2,-161.8,0.0,"[185841,0,0,0,0,197320]",pos2173-1-buildingData-100
662.3,170.3,1263.7,3.8,1.2,-0.0,"[6470,0,0,0,0,376691]",pos2173-0-buildingData-140
662.3,170.3,1263.7,-2.4,-175.6,-0.0,"[110975,0,0,0,0,272186]",pos2173-1-buildingData-140
662.3,230.3,1263.7,1.1,-63.9,0.0,"[121284,0,0,0,3613,258264]",pos2173-0-buildingData-200
662.3,230.3,1263.7,1.2,142.3,0.0,"[0,0,0,0,0,383161]",pos2173-1-buildingData-200
