x,y,z,xh,yh,zh,f_xyz,image_name
2504.2,23.5,437.9,-0.7,-78.3,0.0,"[0,0,0,0,0,383161]",pos835-0-buildingData-20
2504.2,23.5,437.9,4.5,-116.7,0.0,"[0,0,0,0,0,383161]",pos835-1-buildingData-20
2504.2,63.5,437.9,-2.5,33.3,-0.0,"[0,0,0,0,0,383161]",pos835-0-buildingData-60
2504.2,63.5,437.9,1.6,68.4,0.0,"[17992,0,0,0,0,365169]",pos835-1-buildingData-60
2504.2,103.5,437.9,0.8,136.8,0.0,"[175797,0,0,0,972,206392]",pos835-0-buildingData-100
2504.2,103.5,437.9,0.1,-84.5,0.0,"[0,0,0,0,0,383161]",pos835-1-buildingData-100
2504.2,143.5,437.9,4.7,113.8,0.0,"[132544,0,0,0,1336,249281]",pos835-0-buildingData-140
2504.2,143.5,437.9,1.3,-37.0,0.0,"[0,0,0,0,0,383161]",pos835-1-buildingData-140
2504.2,203.5,437.9,-3.7,81.7,0.0,"[86313,0,0,0,152,296696]",pos835-0-buildingData-200
2504.2,203.5,437.9,-1.0,66.1,0.0,"[14383,0,0,0,0,368778]",pos835-1-buildingData-200
