x,y,z,xh,yh,zh,f_xyz,image_name
2621.3,10.0,1445.2,3.0,21.9,0.0,"[38672,0,0,0,0,344489]",pos1108-0-buildingData-20
2621.3,10.0,1445.2,-3.8,-128.2,-0.0,"[13025,0,0,0,0,370136]",pos1108-1-buildingData-20
2621.3,48.8,1445.2,-1.5,-151.9,0.0,"[4483,0,0,0,0,378678]",pos1108-0-buildingData-60
2621.3,48.8,1445.2,0.1,-46.2,0.0,"[0,0,0,0,0,383161]",pos1108-1-buildingData-60
2621.3,88.8,1445.2,3.1,138.8,0.0,"[43919,0,0,0,0,339242]",pos1108-0-buildingData-100
2621.3,88.8,1445.2,3.2,-57.8,0.0,"[0,0,0,0,0,383161]",pos1108-1-buildingData-100
2621.3,128.8,1445.2,-0.8,123.4,0.0,"[123936,0,0,0,0,259225]",pos1108-0-buildingData-140
2621.3,128.8,1445.2,-2.1,-46.6,0.0,"[0,0,0,0,0,383161]",pos1108-1-buildingData-140
2621.3,188.8,1445.2,1.3,54.5,0.0,"[137436,0,0,0,8,245717]",pos1108-0-buildingData-200
2621.3,188.8,1445.2,-2.1,72.2,0.0,"[168838,0,0,0,1480,212843]",pos1108-1-buildingData-200
