x,y,z,xh,yh,zh,f_xyz,image_name
1690.5,42.6,733.9,1.7,165.9,0.0,"[350292,0,0,0,6541,26328]",pos252-0-buildingData-20
1690.5,42.6,733.9,-3.8,-158.3,-0.0,"[357893,0,0,0,0,25268]",pos252-1-buildingData-20
1690.5,82.6,733.9,-4.0,103.2,0.0,"[269867,0,0,0,0,113294]",pos252-0-buildingData-60
1690.5,82.6,733.9,-0.8,31.1,0.0,"[219015,0,0,0,0,164146]",pos252-1-buildingData-60
1690.5,122.6,733.9,-4.7,-83.4,-0.0,"[186728,0,0,0,0,196433]",pos252-0-buildingData-100
1690.5,122.6,733.9,4.6,-56.9,0.0,"[108565,0,0,0,0,274596]",pos252-1-buildingData-100
1690.5,162.6,733.9,4.4,100.1,0.0,"[90979,0,0,0,0,292182]",pos252-0-buildingData-140
1690.5,162.6,733.9,3.9,-4.2,0.0,"[7031,0,0,0,0,376130]",pos252-1-buildingData-140
1690.5,222.6,733.9,-4.3,-175.0,0.0,"[159864,0,0,1,0,223296]",pos252-0-buildingData-200
1690.5,222.6,733.9,4.8,-106.5,0.0,"[3554,0,0,0,0,379607]",pos252-1-buildingData-200
