x,y,z,xh,yh,zh,f_xyz,image_name
2465.9,10.0,705.8,2.4,-142.9,-0.0,"[1953,0,0,0,0,381208]",pos668-0-buildingData-20
2465.9,10.0,705.8,4.7,14.8,0.0,"[130304,0,0,0,0,252857]",pos668-1-buildingData-20
2465.9,47.8,705.8,-4.0,138.0,0.0,"[130310,0,0,0,0,252851]",pos668-0-buildingData-60
2465.9,47.8,705.8,2.7,176.9,0.0,"[36819,0,0,0,0,346342]",pos668-1-buildingData-60
2465.9,87.8,705.8,4.9,30.7,0.0,"[20133,0,0,0,0,363028]",pos668-0-buildingData-100
2465.9,87.8,705.8,-3.0,88.9,0.0,"[216781,0,0,4,98,166278]",pos668-1-buildingData-100
2465.9,127.8,705.8,-4.9,-4.8,0.0,"[0,0,0,0,0,383161]",pos668-0-buildingData-140
2465.9,127.8,705.8,3.7,105.9,0.0,"[155148,0,0,0,570,227443]",pos668-1-buildingData-140
2465.9,187.8,705.8,-2.4,-50.5,0.0,"[0,0,0,0,0,383161]",pos668-0-buildingData-200
2465.9,187.8,705.8,-2.4,-102.2,0.0,"[0,0,0,0,0,383161]",pos668-1-buildingData-200
