x,y,z,xh,yh,zh,f_xyz,image_name
562.6,55.3,1033.1,-2.1,-75.0,0.0,"[66376,0,0,0,0,316785]",pos1302-0-buildingData-20
562.6,55.3,1033.1,-3.7,2.7,-0.0,"[13442,0,0,0,0,369719]",pos1302-1-buildingData-20
562.6,95.3,1033.1,-1.5,141.4,-0.0,"[741,0,0,0,0,382420]",pos1302-0-buildingData-60
562.6,95.3,1033.1,-3.5,-81.6,0.0,"[114551,0,0,0,2516,266094]",pos1302-1-buildingData-60
562.6,135.3,1033.1,-3.5,8.2,0.0,"[22581,0,0,0,0,360580]",pos1302-0-buildingData-100
562.6,135.3,1033.1,-3.0,-1.5,0.0,"[7507,0,0,0,0,375654]",pos1302-1-buildingData-100
562.6,175.3,1033.1,-0.4,45.0,0.0,"[46428,0,0,0,0,336733]",pos1302-0-buildingData-140
562.6,175.3,1033.1,4.6,-94.9,-0.0,"[116134,0,0,0,2908,264119]",pos1302-1-buildingData-140
562.6,235.3,1033.1,0.1,-145.8,0.0,"[85545,0,0,0,0,297616]",pos1302-0-buildingData-200
562.6,235.3,1033.1,0.6,-167.0,0.0,"[56537,0,0,0,0,326624]",pos1302-1-buildingData-200
