x,y,z,xh,yh,zh,f_xyz,image_name
1099.6,47.9,1290.8,1.5,-176.1,-0.0,"[314905,0,0,0,0,68256]",pos1780-0-buildingData-20
1099.6,47.9,1290.8,-2.6,-30.5,-0.0,"[167271,0,0,0,0,215890]",pos1780-1-buildingData-20
1099.6,87.9,1290.8,-1.9,104.6,0.0,"[207160,0,0,0,0,176001]",pos1780-0-buildingData-60
1099.6,87.9,1290.8,2.4,-170.6,0.0,"[164605,0,0,0,0,218556]",pos1780-1-buildingData-60
1099.6,127.9,1290.8,-3.6,-170.6,0.0,"[169565,0,0,0,0,213596]",pos1780-0-buildingData-100
1099.6,127.9,1290.8,1.7,-75.8,-0.0,"[162984,0,0,0,19746,200431]",pos1780-1-buildingData-100
1099.6,167.9,1290.8,4.7,78.2,0.0,"[4420,0,0,0,0,378741]",pos1780-0-buildingData-140
1099.6,167.9,1290.8,-0.3,-34.3,-0.0,"[139844,0,0,0,0,243317]",pos1780-1-buildingData-140
1099.6,227.9,1290.8,-0.7,-34.4,-0.0,"[106202,0,0,0,127,276832]",pos1780-0-buildingData-200
1099.6,227.9,1290.8,-1.0,162.2,0.0,"[10716,0,0,0,0,372445]",pos1780-1-buildingData-200
