x,y,z,xh,yh,zh,f_xyz,image_name
2476.8,18.6,1424.6,-4.4,166.0,0.0,"[17809,0,0,0,0,365352]",pos789-0-buildingData-20
2476.8,18.6,1424.6,-1.6,15.5,0.0,"[77026,0,0,0,0,306135]",pos789-1-buildingData-20
2476.8,58.6,1424.6,-2.2,-41.9,0.0,"[0,0,0,0,0,383161]",pos789-0-buildingData-60
2476.8,58.6,1424.6,-1.3,123.2,0.0,"[182915,0,0,0,0,200246]",pos789-1-buildingData-60
2476.8,98.6,1424.6,-3.5,163.2,0.0,"[26400,0,0,0,0,356761]",pos789-0-buildingData-100
2476.8,98.6,1424.6,-1.9,-125.6,0.0,"[18494,0,0,0,0,364667]",pos789-1-buildingData-100
2476.8,138.6,1424.6,-0.4,-117.2,0.0,"[19810,0,0,0,0,363351]",pos789-0-buildingData-140
2476.8,138.6,1424.6,-5.0,-124.5,0.0,"[22492,0,0,0,0,360669]",pos789-1-buildingData-140
2476.8,198.6,1424.6,2.5,-135.8,-0.0,"[2474,0,0,0,0,380687]",pos789-0-buildingData-200
2476.8,198.6,1424.6,4.9,-53.7,-0.0,"[0,0,0,0,0,383161]",pos789-1-buildingData-200
