x,y,z,xh,yh,zh,f_xyz,image_name
2498.9,10.0,1582.6,4.0,-64.2,-0.0,"[0,0,0,0,0,383161]",pos1676-0-buildingData-20
2498.9,10.0,1582.6,0.9,1.7,0.0,"[13322,0,0,0,0,369839]",pos1676-1-buildingData-20
2498.9,49.4,1582.6,2.5,35.2,0.0,"[149213,0,0,0,0,233948]",pos1676-0-buildingData-60
2498.9,49.4,1582.6,2.1,154.7,0.0,"[15493,0,0,0,0,367668]",pos1676-1-buildingData-60
2498.9,89.4,1582.6,1.8,43.7,0.0,"[187673,0,0,0,0,195488]",pos1676-0-buildingData-100
2498.9,89.4,1582.6,2.3,87.9,-0.0,"[182174,0,0,0,0,200987]",pos1676-1-buildingData-100
2498.9,129.4,1582.6,3.0,-128.0,0.0,"[11609,0,0,0,0,371552]",pos1676-0-buildingData-140
2498.9,129.4,1582.6,-0.7,41.2,0.0,"[169179,0,0,0,0,213982]",pos1676-1-buildingData-140
2498.9,189.4,1582.6,4.3,-106.7,-0.0,"[0,0,0,0,0,383161]",pos1676-0-buildingData-200
2498.9,189.4,1582.6,2.7,57.0,-0.0,"[121273,0,0,0,1333,260555]",pos1676-1-buildingData-200
