x,y,z,xh,yh,zh,f_xyz,image_name
1099.7,53.7,970.2,-1.6,36.2,0.0,"[301004,0,0,0,0,82157]",pos1774-0-buildingData-20
1099.7,53.7,970.2,-0.3,-11.2,0.0,"[288050,0,0,0,0,95111]",pos1774-1-buildingData-20
1099.7,93.7,970.2,-0.0,-85.0,0.0,"[226786,0,0,0,0,156375]",pos1774-0-buildingData-60
1099.7,93.7,970.2,1.7,-148.7,0.0,"[208465,0,0,0,0,174696]",pos1774-1-buildingData-60
1099.7,133.7,970.2,4.5,-116.9,0.0,"[144208,0,0,0,3880,235073]",pos1774-0-buildingData-100
1099.7,133.7,970.2,-4.4,-32.0,0.0,"[235350,0,0,1,0,147810]",pos1774-1-buildingData-100
1099.7,173.7,970.2,-4.7,-35.4,0.0,"[172039,0,0,1,0,211121]",pos1774-0-buildingData-140
1099.7,173.7,970.2,-4.0,-105.2,-0.0,"[181708,0,0,0,7533,193920]",pos1774-1-buildingData-140
1099.7,233.7,970.2,-0.1,-46.7,-0.0,"[76801,0,0,0,1026,305334]",pos1774-0-buildingData-200
1099.7,233.7,970.2,3.9,-72.1,0.0,"[64339,0,0,0,0,318822]",pos1774-1-buildingData-200
