x,y,z,xh,yh,zh,f_xyz,image_name
2320.8,10.0,1988.7,2.2,1.4,0.0,"[9916,0,0,0,0,373245]",pos1653-0-buildingData-20
2320.8,10.0,1988.7,2.6,142.9,0.0,"[0,0,0,0,0,383161]",pos1653-1-buildingData-20
2320.8,49.4,1988.7,-2.0,-66.7,-0.0,"[7991,0,0,0,0,375170]",pos1653-0-buildingData-60
2320.8,49.4,1988.7,4.2,44.3,-0.0,"[256581,0,0,0,0,126580]",pos1653-1-buildingData-60
2320.8,89.4,1988.7,-1.9,-9.3,-0.0,"[43779,0,0,0,0,339382]",pos1653-0-buildingData-100
2320.8,89.4,1988.7,-1.5,69.0,-0.0,"[233911,0,0,0,0,149250]",pos1653-1-buildingData-100
2320.8,129.4,1988.7,0.1,169.4,0.0,"[0,0,0,0,0,383161]",pos1653-0-buildingData-140
2320.8,129.4,1988.7,-2.6,-153.1,-0.0,"[42161,0,0,0,0,341000]",pos1653-1-buildingData-140
2320.8,189.4,1988.7,-1.0,69.1,-0.0,"[146005,0,0,0,0,237156]",pos1653-0-buildingData-200
2320.8,189.4,1988.7,2.8,-126.9,0.0,"[0,0,0,0,0,383161]",pos1653-1-buildingData-200
