x,y,z,xh,yh,zh,f_xyz,image_name
592.6641993896485,51.65298080444334,104.63469046813967,-0.07418059077970054,175.83785957965907,-7.765032585806667e-19,"[3533,0,0,0,0,446708]",pos0-0-buildingData-20
592.6641993896485,36.65298080444334,104.63469046813967,0.598950849257384,175.8378595796591,3.1061801498550627e-18,"[714,0,0,0,0,449527]",pos0-0-buildingData-5
592.6641993896485,41.65298080444334,104.63469046813967,0.3745828976199788,175.8378595796591,0,"[0,0,0,0,0,450241]",pos0-0-buildingData-10
592.6641993896485,46.65298080444334,104.63469046813967,0.15020345702760524,175.8378595796591,-7.765052760429431e-19,"[251,0,0,0,0,449990]",pos0-0-buildingData-15
592.6641993896485,51.65298080444334,104.63469046813967,13.345858416681766,-167.0310034065058,2.0430195763487126e-16,"[10598,0,0,0,0,439643]",pos0-1-buildingData-20
592.6641993896485,36.65298080444334,104.63469046813967,14.639838663442932,-167.0310034065058,2.0545503894265657e-16,"[2220,0,0,0,0,448021]",pos0-1-buildingData-5
592.6641993896485,41.65298080444334,104.63469046813967,14.210136965116497,-167.0310034065058,0,"[0,0,0,0,0,450241]",pos0-1-buildingData-10
592.6641993896485,46.65298080444334,104.63469046813967,13.778796956009206,-167.0310034065058,-2.046746965784605e-16,"[949,0,0,0,0,449292]",pos0-1-buildingData-15
592.6641993896485,51.65298080444334,104.63469046813967,10.985323685527725,123.87096741027523,0,"[93048,0,0,0,0,357193]",pos0-2-buildingData-20
592.6641993896485,36.65298080444334,104.63469046813967,12.610617437320947,123.87096741027523,0,"[5258,0,0,0,0,444983]",pos0-2-buildingData-5
592.6641993896485,41.65298080444334,104.63469046813967,12.071007122932276,123.87096741027518,-8.131173595021278e-16,"[27798,0,0,0,0,422443]",pos0-2-buildingData-10
592.6641993896485,46.65298080444334,104.63469046813967,11.529214472864574,123.8709674102752,0,"[74076,0,0,0,0,376165]",pos0-2-buildingData-15
591.1621699707032,52.38433074951169,134.63989943725588,-0.10957903780651597,175.80662256567513,-7.765040278934288e-19,"[1968,0,0,0,0,448273]",pos1-0-buildingData-20
591.1621699707032,37.38433074951169,134.63989943725588,0.5797716613709317,175.80662256567513,3.1061694541912227e-18,"[1639,0,0,0,0,448602]",pos1-0-buildingData-5
591.1621699707032,42.38433074951169,134.63989943725588,0.3499968896217166,175.80662256567513,1.553034191180921e-18,"[0,0,0,0,0,450241]",pos1-0-buildingData-10
591.1621699707032,47.38433074951169,134.63989943725588,0.12021085943931185,175.80662256567513,0,"[0,0,0,0,0,450241]",pos1-0-buildingData-15
591.1621699707032,52.38433074951169,134.63989943725588,13.900393124549296,-166.24353250820892,-2.047817348385734e-16,"[9537,0,0,0,0,440704]",pos1-1-buildingData-20
