x,y,z,xh,yh,zh,f_xyz,image_name
2049.5,23.6,774.4,3.5,14.8,0.0,"[371423,0,0,0,11186,552]",pos649-0-buildingData-20
2049.5,23.6,774.4,-1.8,31.4,-0.0,"[218056,0,0,0,164605,500]",pos649-1-buildingData-20
2049.5,63.6,774.4,4.8,-80.3,0.0,"[27114,0,0,0,81932,274115]",pos649-0-buildingData-60
2049.5,63.6,774.4,0.5,-65.1,0.0,"[107046,0,0,0,23907,252208]",pos649-1-buildingData-60
2049.5,103.6,774.4,-0.6,11.2,-0.0,"[169503,0,0,0,0,213658]",pos649-0-buildingData-100
2049.5,103.6,774.4,2.1,-85.8,0.0,"[6554,0,0,0,0,376607]",pos649-1-buildingData-100
2049.5,143.6,774.4,0.9,-143.4,0.0,"[40941,0,0,0,39161,303059]",pos649-0-buildingData-140
2049.5,143.6,774.4,0.6,85.8,-0.0,"[108578,0,0,0,59859,214724]",pos649-1-buildingData-140
2049.5,203.6,774.4,-1.0,-155.4,0.0,"[38675,0,0,0,39900,304586]",pos649-0-buildingData-200
2049.5,203.6,774.4,2.4,-3.1,-0.0,"[0,0,0,0,0,383161]",pos649-1-buildingData-200
