x,y,z,xh,yh,zh,f_xyz,image_name
2866.0,10.0,1483.7,2.4,-14.8,0.0,"[0,0,0,0,0,383161]",pos1164-0-buildingData-20
2866.0,10.0,1483.7,-3.9,-134.2,0.0,"[18491,0,0,0,5701,358969]",pos1164-1-buildingData-20
2866.0,48.8,1483.7,-3.1,8.6,0.0,"[2235,0,0,0,0,380926]",pos1164-0-buildingData-60
2866.0,48.8,1483.7,1.7,-115.9,0.0,"[0,0,0,0,8236,374925]",pos1164-1-buildingData-60
2866.0,88.8,1483.7,4.0,166.7,0.0,"[10223,0,0,0,5198,367740]",pos1164-0-buildingData-100
2866.0,88.8,1483.7,4.3,-82.9,0.0,"[0,0,0,0,0,383161]",pos1164-1-buildingData-100
2866.0,128.8,1483.7,4.7,-111.1,0.0,"[0,0,0,0,0,383161]",pos1164-0-buildingData-140
2866.0,128.8,1483.7,2.0,-141.6,0.0,"[0,0,0,0,0,383161]",pos1164-1-buildingData-140
2866.0,188.8,1483.7,1.2,101.6,0.0,"[47627,0,0,0,79152,256382]",pos1164-0-buildingData-200
2866.0,188.8,1483.7,4.6,-137.2,0.0,"[0,0,0,0,0,383161]",pos1164-1-buildingData-200
