x,y,z,xh,yh,zh,f_xyz,image_name
451.5,48.4,1206.0,3.9,-170.8,-0.0,"[14483,0,0,0,19928,348750]",pos1464-0-buildingData-20
451.5,48.4,1206.0,-2.9,-119.6,-0.0,"[68065,0,0,0,30701,284395]",pos1464-1-buildingData-20
451.5,88.4,1206.0,1.6,90.9,0.0,"[469,0,0,0,2230,380462]",pos1464-0-buildingData-60
451.5,88.4,1206.0,-4.9,-159.2,0.0,"[30615,0,0,0,39652,312894]",pos1464-1-buildingData-60
451.5,128.4,1206.0,0.2,-6.1,0.0,"[9603,0,0,0,1999,371559]",pos1464-0-buildingData-100
451.5,128.4,1206.0,-0.1,149.2,0.0,"[0,0,0,0,1866,381295]",pos1464-1-buildingData-100
451.5,168.4,1206.0,0.5,-77.4,0.0,"[69246,0,0,0,90773,223142]",pos1464-0-buildingData-140
451.5,168.4,1206.0,-4.5,23.0,0.0,"[25689,0,0,0,22152,335320]",pos1464-1-buildingData-140
451.5,228.4,1206.0,-1.1,-109.6,0.0,"[71736,0,0,0,68745,242680]",pos1464-0-buildingData-200
451.5,228.4,1206.0,4.6,14.2,-0.0,"[20922,0,0,0,20549,341690]",pos1464-1-buildingData-200
