x,y,z,xh,yh,zh,f_xyz,image_name
1670.0,25.7,357.2,4.4,87.4,0.0,"[19621,0,0,0,0,363540]",pos236-0-buildingData-5
1668.0,25.7,354.3,-4.2,-47.2,-0.0,"[383161,0,0,0,0,0]",pos236-1-buildingData-5
1675.4,30.7,357.6,0.1,63.0,0.0,"[37384,0,0,0,0,345777]",pos236-0-buildingData-10
1668.5,30.7,355.4,-2.9,-165.9,-0.0,"[382171,0,0,0,0,990]",pos236-1-buildingData-10
1674.4,35.7,353.7,-0.5,-137.6,0.0,"[239745,0,0,0,0,143416]",pos236-0-buildingData-15
1672.7,35.7,362.8,-3.7,60.4,-0.0,"[67974,0,0,0,0,315187]",pos236-1-buildingData-15
1666.4,45.7,353.5,2.2,63.0,0.0,"[86262,0,0,0,0,296899]",pos236-0-buildingData-25
1668.5,45.7,358.0,-4.3,-89.5,0.0,"[360504,0,0,0,0,22657]",pos236-1-buildingData-25
1667.1,65.7,361.7,4.8,161.1,0.0,"[383161,0,0,0,0,0]",pos236-0-buildingData-45
1674.9,65.7,362.9,3.4,34.9,-0.0,"[0,0,0,0,0,383161]",pos236-1-buildingData-45
1666.9,90.7,353.9,-4.9,-131.1,0.0,"[261320,0,0,0,2,121839]",pos236-0-buildingData-70
1671.3,90.7,356.8,-0.4,166.0,-0.0,"[211620,0,0,0,6302,165239]",pos236-1-buildingData-70
1673.6,140.7,361.7,1.2,-171.3,0.0,"[166942,0,0,0,0,216219]",pos236-0-buildingData-120
1673.6,140.7,361.5,-4.4,-153.8,0.0,"[215867,0,0,0,0,167294]",pos236-1-buildingData-120
1673.3,190.7,357.4,2.0,-173.3,0.0,"[131307,0,0,0,0,251854]",pos236-0-buildingData-170
1672.1,190.7,359.2,4.9,-46.4,-0.0,"[0,0,0,0,0,383161]",pos236-1-buildingData-170
1672.8,240.7,360.4,0.7,-178.0,0.0,"[116738,0,0,0,8130,258293]",pos236-0-buildingData-220
1670.8,240.7,353.5,-4.8,152.4,-0.0,"[157637,0,0,0,7902,217622]",pos236-1-buildingData-220
1673.5,290.7,354.8,3.0,-91.2,-0.0,"[0,0,0,0,0,383161]",pos236-0-buildingData-270
1671.5,290.7,354.4,0.5,5.2,0.0,"[0,0,0,0,0,383161]",pos236-1-buildingData-270
