x,y,z,xh,yh,zh,f_xyz,image_name
2269.1,10.0,569.9,3.0,-150.9,0.0,"[382644,0,0,0,0,517]",pos688-0-buildingData-5
2277.7,10.0,560.7,-2.1,-1.3,0.0,"[261251,0,0,0,0,121910]",pos688-1-buildingData-5
2269.8,13.4,566.3,-2.6,154.6,0.0,"[383161,0,0,0,0,0]",pos688-0-buildingData-10
2270.0,13.4,569.9,2.3,166.3,0.0,"[383161,0,0,0,0,0]",pos688-1-buildingData-10
2270.6,18.4,567.4,0.2,-2.6,-0.0,"[345433,0,0,0,0,37728]",pos688-0-buildingData-15
2276.9,18.4,569.4,0.9,39.7,-0.0,"[383161,0,0,0,0,0]",pos688-1-buildingData-15
2274.5,28.4,566.5,-0.7,-41.5,-0.0,"[114352,0,0,0,0,268809]",pos688-0-buildingData-25
2270.4,28.4,567.1,3.9,67.3,-0.0,"[383161,0,0,0,0,0]",pos688-1-buildingData-25
2274.8,48.4,567.6,0.7,-33.0,-0.0,"[61726,0,0,0,0,321435]",pos688-0-buildingData-45
2269.6,48.4,566.0,-1.3,151.1,-0.0,"[383161,0,0,0,0,0]",pos688-1-buildingData-45
2273.6,73.4,563.1,0.1,50.6,-0.0,"[156351,0,0,0,0,226810]",pos688-0-buildingData-70
2277.2,73.4,569.5,3.1,149.0,0.0,"[184415,0,0,0,0,198746]",pos688-1-buildingData-70
2269.4,123.4,561.4,-4.0,144.6,0.0,"[229876,0,0,0,196,153089]",pos688-0-buildingData-120
2271.2,123.4,566.5,-3.5,103.4,0.0,"[225173,0,0,0,0,157988]",pos688-1-buildingData-120
2270.4,173.4,563.0,1.2,-18.1,-0.0,"[0,0,0,0,0,383161]",pos688-0-buildingData-170
2272.3,173.4,560.8,-0.1,129.3,-0.0,"[162292,0,0,0,2428,218441]",pos688-1-buildingData-170
2277.0,223.4,565.7,-2.5,36.9,0.0,"[0,0,0,0,0,383161]",pos688-0-buildingData-220
2273.3,223.4,570.2,-3.7,-9.0,-0.0,"[0,0,0,0,0,383161]",pos688-1-buildingData-220
2277.5,273.4,568.7,-2.9,113.1,0.0,"[146271,0,0,1,3186,233703]",pos688-0-buildingData-270
2276.2,273.4,561.5,2.9,-45.4,-0.0,"[0,0,0,0,0,383161]",pos688-1-buildingData-270
