x,y,z,xh,yh,zh,f_xyz,image_name
461.3,35.6,1382.9,-3.9,-155.6,0.0,"[49610,0,0,0,0,333551]",pos1416-0-buildingData-5
460.8,35.6,1386.3,4.5,-29.2,0.0,"[0,0,0,0,0,383161]",pos1416-1-buildingData-5
463.5,40.6,1378.6,-1.2,-92.8,0.0,"[0,0,0,0,0,383161]",pos1416-0-buildingData-10
464.9,40.6,1387.1,-2.6,-31.1,0.0,"[16623,0,0,0,0,366538]",pos1416-1-buildingData-10
461.6,45.6,1387.8,-3.1,179.3,0.0,"[17027,0,0,0,0,366134]",pos1416-0-buildingData-15
465.2,45.6,1386.8,2.2,79.2,-0.0,"[507,0,0,0,0,382654]",pos1416-1-buildingData-15
458.4,55.6,1378.5,-2.5,91.8,0.0,"[461,0,0,0,0,382700]",pos1416-0-buildingData-25
458.1,55.6,1381.2,2.2,178.2,0.0,"[14164,0,0,0,0,368997]",pos1416-1-buildingData-25
461.1,75.6,1382.5,-3.3,-168.9,0.0,"[49690,0,0,0,0,333471]",pos1416-0-buildingData-45
463.3,75.6,1386.2,2.6,-130.7,-0.0,"[119904,0,0,1,0,263256]",pos1416-1-buildingData-45
466.0,100.6,1383.8,-4.4,-103.6,-0.0,"[166860,0,0,2,0,216299]",pos1416-0-buildingData-70
459.0,100.6,1379.2,-1.2,139.2,0.0,"[3842,0,0,0,0,379319]",pos1416-1-buildingData-70
467.2,150.6,1386.4,2.9,-17.8,0.0,"[1234,0,0,0,0,381927]",pos1416-0-buildingData-120
459.0,150.6,1379.4,3.7,-70.5,0.0,"[140103,0,0,0,2405,240653]",pos1416-1-buildingData-120
461.8,200.6,1387.0,0.6,64.2,-0.0,"[0,0,0,0,0,383161]",pos1416-0-buildingData-170
464.5,200.6,1387.7,1.2,145.1,0.0,"[0,0,0,0,0,383161]",pos1416-1-buildingData-170
463.1,250.6,1380.3,3.8,-55.3,-0.0,"[86306,0,0,0,0,296855]",pos1416-0-buildingData-220
461.2,250.6,1382.6,-1.0,-3.9,-0.0,"[13202,0,0,0,0,369959]",pos1416-1-buildingData-220
461.9,300.6,1386.9,-0.9,150.7,0.0,"[0,0,0,0,0,383161]",pos1416-0-buildingData-270
458.6,300.6,1387.7,4.5,-167.9,0.0,"[0,0,0,0,0,383161]",pos1416-1-buildingData-270
