x,y,z,xh,yh,zh,f_xyz,image_name
91.5,41.3,52.5,4.7,74.9,0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-5
94.1,41.3,51.9,2.1,136.0,-0.0,"[0,0,0,0,0,383161]",pos958-1-buildingData-5
90.0,46.3,55.3,-4.6,157.5,0.0,"[198245,0,0,0,0,184916]",pos958-0-buildingData-10
95.2,46.3,57.2,-2.5,64.5,-0.0,"[18,0,0,0,0,383143]",pos958-1-buildingData-10
95.6,51.3,55.3,0.1,37.1,-0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-15
93.4,51.3,54.1,-3.4,-132.8,0.0,"[178531,0,0,0,0,204630]",pos958-1-buildingData-15
90.1,61.3,59.6,-0.3,-117.8,0.0,"[205925,0,0,0,0,177236]",pos958-0-buildingData-25
98.9,61.3,50.7,-4.0,-97.0,0.0,"[77493,0,0,0,0,305668]",pos958-1-buildingData-25
95.7,81.3,54.6,0.8,-7.7,-0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-45
95.4,81.3,59.8,-1.8,56.0,-0.0,"[0,0,0,0,0,383161]",pos958-1-buildingData-45
95.6,106.3,59.0,-3.3,117.6,-0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-70
89.9,106.3,50.3,-4.0,101.3,0.0,"[0,0,0,0,0,383161]",pos958-1-buildingData-70
92.6,156.3,59.1,1.0,38.8,0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-120
96.2,156.3,60.0,1.0,128.1,0.0,"[0,0,0,0,0,383161]",pos958-1-buildingData-120
98.1,206.3,59.8,4.1,-44.1,0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-170
97.6,206.3,55.0,-4.4,-104.1,0.0,"[39353,0,0,0,1,343807]",pos958-1-buildingData-170
96.4,256.3,51.4,0.4,176.9,0.0,"[6120,0,0,0,0,377041]",pos958-0-buildingData-220
96.1,256.3,51.7,4.4,124.6,0.0,"[0,0,0,0,0,383161]",pos958-1-buildingData-220
90.9,306.3,59.0,2.9,-57.6,0.0,"[0,0,0,0,0,383161]",pos958-0-buildingData-270
89.8,306.3,53.5,-2.5,20.7,0.0,"[0,0,0,0,0,383161]",pos958-1-buildingData-270
