x,y,z,xh,yh,zh,f_xyz,image_name
113.4,34.4,918.5,-0.9,12.2,0.0,"[0,0,0,0,0,383161]",pos440-0-buildingData-5
118.1,34.4,915.6,4.2,13.6,0.0,"[0,0,0,0,0,383161]",pos440-1-buildingData-5
114.5,39.4,920.3,-0.1,-29.9,-0.0,"[0,0,0,0,0,383161]",pos440-0-buildingData-10
114.3,39.4,912.3,3.8,11.2,-0.0,"[0,0,0,0,0,383161]",pos440-1-buildingData-10
119.4,44.4,915.8,-1.3,-50.3,0.0,"[0,0,0,0,0,383161]",pos440-0-buildingData-15
118.2,44.4,920.0,0.7,-53.9,0.0,"[0,0,0,0,0,383161]",pos440-1-buildingData-15
119.1,54.4,920.1,-3.1,-43.3,-0.0,"[0,0,0,0,0,383161]",pos440-0-buildingData-25
114.2,54.4,912.1,3.4,53.1,0.0,"[0,0,0,0,0,383161]",pos440-1-buildingData-25
118.3,74.4,918.7,-0.6,112.2,0.0,"[0,0,0,0,0,383161]",pos440-0-buildingData-45
118.8,74.4,915.6,0.1,-51.6,0.0,"[3140,0,0,0,0,380021]",pos440-1-buildingData-45
118.5,99.4,915.5,4.2,-17.4,-0.0,"[50347,0,0,0,0,332814]",pos440-0-buildingData-70
116.8,99.4,918.7,-1.1,-91.0,0.0,"[52077,0,0,0,1076,330008]",pos440-1-buildingData-70
115.1,149.4,914.5,1.7,-69.7,0.0,"[31557,0,0,0,0,351604]",pos440-0-buildingData-120
120.9,149.4,916.1,-1.8,7.3,-0.0,"[110220,0,0,0,0,272941]",pos440-1-buildingData-120
119.3,199.4,913.7,4.2,22.7,0.0,"[3913,0,0,0,0,379248]",pos440-0-buildingData-170
113.4,199.4,918.3,3.8,167.0,0.0,"[0,0,0,0,0,383161]",pos440-1-buildingData-170
116.5,249.4,911.6,1.1,-113.9,0.0,"[117645,0,0,0,1483,264033]",pos440-0-buildingData-220
117.6,249.4,915.2,4.1,-14.9,0.0,"[15522,0,0,0,0,367639]",pos440-1-buildingData-220
120.6,299.4,913.3,3.2,-77.9,-0.0,"[73429,0,0,0,0,309732]",pos440-0-buildingData-270
118.0,299.4,917.2,0.9,-118.3,0.0,"[100898,0,0,0,0,282263]",pos440-1-buildingData-270
