x,y,z,xh,yh,zh,f_xyz,image_name
2938.4,10.0,1067.4,-1.0,62.7,-0.0,"[19017,0,0,0,0,364144]",pos934-0-buildingData-5
2940.2,10.0,1059.2,4.0,-1.9,0.0,"[0,0,0,0,0,383161]",pos934-1-buildingData-5
2941.8,10.0,1067.2,3.6,-65.2,0.0,"[0,0,0,0,0,383161]",pos934-0-buildingData-10
2943.1,10.0,1066.1,2.6,151.5,-0.0,"[10261,0,0,0,0,372900]",pos934-1-buildingData-10
2938.9,10.0,1067.7,-2.4,73.6,0.0,"[49629,0,0,0,0,333532]",pos934-0-buildingData-15
2939.7,10.0,1062.3,-1.8,-51.0,0.0,"[0,0,0,0,0,383161]",pos934-1-buildingData-15
2943.1,13.7,1064.2,-3.4,-125.0,-0.0,"[0,0,0,0,0,383161]",pos934-0-buildingData-25
2946.2,13.7,1064.6,-0.8,-139.9,0.0,"[0,0,0,0,0,383161]",pos934-1-buildingData-25
2945.6,33.7,1068.0,3.0,123.5,0.0,"[46059,0,0,0,0,337102]",pos934-0-buildingData-45
2942.4,33.7,1062.8,-3.2,-66.5,-0.0,"[0,0,0,0,0,383161]",pos934-1-buildingData-45
2940.6,58.7,1061.3,4.5,55.5,0.0,"[40716,0,0,0,0,342445]",pos934-0-buildingData-70
2942.1,58.7,1068.0,-2.0,171.5,0.0,"[16398,0,0,0,0,366763]",pos934-1-buildingData-70
2944.1,108.7,1059.9,-1.8,171.2,0.0,"[21963,0,0,0,0,361198]",pos934-0-buildingData-120
2939.1,108.7,1065.5,-0.6,70.7,-0.0,"[77530,0,0,0,0,305631]",pos934-1-buildingData-120
2944.9,158.7,1061.3,4.8,156.1,0.0,"[8824,0,0,0,0,374337]",pos934-0-buildingData-170
2947.0,158.7,1059.4,3.4,15.1,0.0,"[0,0,0,0,0,383161]",pos934-1-buildingData-170
2945.1,208.7,1066.5,0.1,141.5,0.0,"[41539,0,0,0,0,341622]",pos934-0-buildingData-220
2940.0,208.7,1065.6,-1.3,-32.4,-0.0,"[0,0,0,0,0,383161]",pos934-1-buildingData-220
2939.8,258.7,1061.1,1.0,8.9,0.0,"[0,0,0,0,0,383161]",pos934-0-buildingData-270
2940.0,258.7,1066.3,-4.3,-164.5,0.0,"[8892,0,0,0,0,374269]",pos934-1-buildingData-270
