x,y,z,xh,yh,zh,f_xyz,image_name
306.2,23.4,1683.5,-1.8,-85.1,0.0,"[4223,0,0,0,0,378938]",pos1379-0-buildingData-5
306.7,23.4,1679.8,-0.5,-163.2,0.0,"[0,0,0,0,0,383161]",pos1379-1-buildingData-5
312.5,28.4,1677.7,3.6,-133.9,0.0,"[0,0,0,0,0,383161]",pos1379-0-buildingData-10
314.1,28.4,1682.0,-1.1,-81.7,0.0,"[27795,0,0,0,0,355366]",pos1379-1-buildingData-10
313.4,33.4,1678.1,2.5,-37.9,0.0,"[3774,0,0,0,0,379387]",pos1379-0-buildingData-15
309.5,33.4,1678.0,1.2,50.2,-0.0,"[21865,0,0,0,0,361296]",pos1379-1-buildingData-15
314.5,43.4,1680.5,-4.8,-121.7,-0.0,"[20305,0,0,0,0,362856]",pos1379-0-buildingData-25
309.0,43.4,1680.6,-0.4,-95.4,0.0,"[100047,0,0,0,0,283114]",pos1379-1-buildingData-25
314.3,63.4,1683.3,3.1,-166.3,0.0,"[0,0,0,0,0,383161]",pos1379-0-buildingData-45
313.5,63.4,1684.2,4.5,170.2,-0.0,"[0,0,0,0,0,383161]",pos1379-1-buildingData-45
313.0,88.4,1683.2,-3.9,60.6,-0.0,"[1026,0,0,0,0,382135]",pos1379-0-buildingData-70
310.7,88.4,1674.5,-3.6,-97.2,-0.0,"[146336,0,0,0,0,236825]",pos1379-1-buildingData-70
314.6,138.4,1678.0,2.4,118.3,-0.0,"[0,0,0,0,0,383161]",pos1379-0-buildingData-120
306.5,138.4,1679.6,-1.9,-85.3,-0.0,"[202917,0,0,0,0,180244]",pos1379-1-buildingData-120
311.1,188.4,1682.5,-0.3,174.7,0.0,"[0,0,0,0,0,383161]",pos1379-0-buildingData-170
306.0,188.4,1675.1,2.6,150.1,0.0,"[0,0,0,0,0,383161]",pos1379-1-buildingData-170
314.2,238.4,1677.4,-1.7,-42.3,0.0,"[110531,0,0,0,0,272630]",pos1379-0-buildingData-220
306.4,238.4,1677.5,3.6,93.0,0.0,"[0,0,0,0,0,383161]",pos1379-1-buildingData-220
305.5,288.4,1675.8,-4.1,-43.5,-0.0,"[113954,0,0,0,0,269207]",pos1379-0-buildingData-270
307.3,288.4,1678.2,-4.2,-13.2,0.0,"[10086,0,0,0,0,373075]",pos1379-1-buildingData-270
