x,y,z,xh,yh,zh,f_xyz,image_name
1547.0,31.6,393.8,2.6,-40.0,0.0,"[348684,0,0,0,0,34477]",pos227-0-buildingData-5
1548.4,31.6,393.9,0.4,96.4,0.0,"[14596,0,0,0,0,368565]",pos227-1-buildingData-5
1542.4,36.6,398.1,1.4,-89.2,0.0,"[23717,0,0,0,0,359444]",pos227-0-buildingData-10
1547.3,36.6,397.2,-1.9,128.3,0.0,"[383161,0,0,0,0,0]",pos227-1-buildingData-10
1549.6,41.6,388.8,0.5,-17.4,-0.0,"[383161,0,0,0,0,0]",pos227-0-buildingData-15
1543.4,41.6,391.0,-1.0,74.1,0.0,"[234587,0,0,0,0,148574]",pos227-1-buildingData-15
1544.6,51.6,392.5,-3.5,32.7,0.0,"[357597,0,0,35,0,25529]",pos227-0-buildingData-25
1547.6,51.6,389.3,4.1,-69.1,0.0,"[204866,0,0,0,0,178295]",pos227-1-buildingData-25
1547.7,71.6,398.0,0.2,54.0,-0.0,"[181781,0,0,0,0,201380]",pos227-0-buildingData-45
1546.5,71.6,388.5,0.1,-43.7,0.0,"[13902,0,0,0,0,369259]",pos227-1-buildingData-45
1544.5,96.6,395.0,-1.6,129.5,0.0,"[268262,0,0,0,0,114899]",pos227-0-buildingData-70
1543.7,96.6,392.8,2.0,1.1,-0.0,"[0,0,0,0,0,383161]",pos227-1-buildingData-70
1549.2,146.6,397.5,3.6,-47.9,-0.0,"[0,0,0,0,0,383161]",pos227-0-buildingData-120
1546.8,146.6,395.5,0.6,-160.0,0.0,"[168152,0,0,0,0,215009]",pos227-1-buildingData-120
1546.3,196.6,394.7,-1.1,150.5,-0.0,"[142664,0,0,0,0,240497]",pos227-0-buildingData-170
1547.4,196.6,397.9,-1.6,-132.8,-0.0,"[123605,0,0,0,0,259556]",pos227-1-buildingData-170
1548.2,246.6,393.5,-3.6,-21.9,0.0,"[0,0,0,0,0,383161]",pos227-0-buildingData-220
1542.2,246.6,389.8,-3.7,46.1,0.0,"[0,0,0,0,0,383161]",pos227-1-buildingData-220
1541.0,296.6,394.8,-1.6,-54.1,0.0,"[0,0,0,0,0,383161]",pos227-0-buildingData-270
1549.2,296.6,398.3,-3.2,132.9,-0.0,"[80718,0,0,0,0,302443]",pos227-1-buildingData-270
