x,y,z,xh,yh,zh,f_xyz,image_name
2207.1,10.0,1284.6,2.9,102.7,0.0,"[314641,0,0,0,0,68520]",pos721-0-buildingData-5
2207.1,10.0,1290.0,3.9,-75.4,0.0,"[0,0,0,0,0,383161]",pos721-1-buildingData-5
2214.8,14.2,1289.8,-0.1,-140.5,0.0,"[238695,0,0,0,0,144466]",pos721-0-buildingData-10
2209.9,14.2,1283.4,-0.7,-67.4,-0.0,"[1471,0,0,0,0,381690]",pos721-1-buildingData-10
2216.0,19.2,1282.5,2.2,-127.2,0.0,"[49518,0,0,0,0,333643]",pos721-0-buildingData-15
2207.0,19.2,1287.5,2.8,27.5,0.0,"[366900,0,0,0,0,16261]",pos721-1-buildingData-15
2208.1,29.2,1288.7,2.3,26.5,-0.0,"[383161,0,0,0,0,0]",pos721-0-buildingData-25
2215.8,29.2,1288.6,3.2,-157.5,0.0,"[242818,0,0,0,0,140343]",pos721-1-buildingData-25
2207.4,49.2,1288.5,-2.2,-71.3,0.0,"[77445,0,0,0,0,305716]",pos721-0-buildingData-45
2210.5,49.2,1285.1,2.2,25.3,0.0,"[383161,0,0,0,0,0]",pos721-1-buildingData-45
2207.2,74.2,1281.3,2.7,-45.3,0.0,"[9978,0,0,0,0,373183]",pos721-0-buildingData-70
2212.8,74.2,1287.9,-1.3,-154.9,0.0,"[161715,0,0,0,0,221446]",pos721-1-buildingData-70
2209.4,124.2,1284.3,0.5,137.4,0.0,"[155607,0,0,0,0,227554]",pos721-0-buildingData-120
2216.2,124.2,1281.1,2.1,-70.5,-0.0,"[0,0,0,0,0,383161]",pos721-1-buildingData-120
2212.2,174.2,1284.2,-3.1,-107.0,0.0,"[6250,0,0,0,0,376911]",pos721-0-buildingData-170
2210.4,174.2,1288.4,0.7,-2.8,-0.0,"[70300,0,0,0,0,312861]",pos721-1-buildingData-170
2209.4,224.2,1286.7,4.9,99.7,-0.0,"[80695,0,0,0,0,302466]",pos721-0-buildingData-220
2216.2,224.2,1281.7,-0.4,161.6,0.0,"[58280,0,0,0,0,324881]",pos721-1-buildingData-220
2213.6,274.2,1286.1,1.3,-169.6,0.0,"[12514,0,0,0,0,370647]",pos721-0-buildingData-270
2209.0,274.2,1288.1,0.8,73.7,0.0,"[93094,0,0,0,4699,285368]",pos721-1-buildingData-270
