x,y,z,xh,yh,zh,f_xyz,image_name
204.0,36.2,1388.7,-1.7,-58.4,-0.0,"[3012,0,0,0,0,380149]",pos1395-0-buildingData-5
204.6,36.2,1382.2,1.3,168.6,-0.0,"[0,0,0,0,0,383161]",pos1395-1-buildingData-5
206.7,41.2,1386.0,3.8,27.6,0.0,"[22,0,0,0,0,383139]",pos1395-0-buildingData-10
203.4,41.2,1384.3,0.5,-102.3,0.0,"[30257,0,0,0,0,352904]",pos1395-1-buildingData-10
199.5,46.2,1387.0,0.9,145.7,0.0,"[0,0,0,0,0,383161]",pos1395-0-buildingData-15
202.6,46.2,1389.2,4.1,119.0,0.0,"[1576,0,0,0,0,381585]",pos1395-1-buildingData-15
201.9,56.2,1384.6,-0.9,-41.1,0.0,"[34080,0,0,0,0,349081]",pos1395-0-buildingData-25
205.9,56.2,1384.0,0.6,-167.5,-0.0,"[3499,0,0,0,0,379662]",pos1395-1-buildingData-25
199.7,76.2,1383.3,-3.6,95.0,0.0,"[0,0,0,0,0,383161]",pos1395-0-buildingData-45
205.4,76.2,1381.4,4.6,-178.9,0.0,"[6378,0,0,0,0,376783]",pos1395-1-buildingData-45
205.5,101.2,1389.2,-2.8,-0.7,-0.0,"[27390,0,0,0,0,355771]",pos1395-0-buildingData-70
203.4,101.2,1386.4,-0.1,170.3,-0.0,"[5777,0,0,0,0,377384]",pos1395-1-buildingData-70
207.5,151.2,1385.4,-2.9,175.9,0.0,"[0,0,0,0,0,383161]",pos1395-0-buildingData-120
203.2,151.2,1386.7,0.9,-153.3,0.0,"[6384,0,0,0,0,376777]",pos1395-1-buildingData-120
200.1,201.2,1381.1,-4.4,-10.4,0.0,"[24781,0,0,0,0,358380]",pos1395-0-buildingData-170
207.3,201.2,1386.1,2.0,127.4,0.0,"[0,0,0,0,0,383161]",pos1395-1-buildingData-170
198.1,251.2,1381.3,-2.8,83.0,0.0,"[0,0,0,0,0,383161]",pos1395-0-buildingData-220
206.4,251.2,1383.4,3.0,-102.0,0.0,"[94887,0,0,0,0,288274]",pos1395-1-buildingData-220
199.8,301.2,1384.6,0.1,145.3,-0.0,"[0,0,0,0,0,383161]",pos1395-0-buildingData-270
203.7,301.2,1385.9,-2.3,-69.8,-0.0,"[134826,0,0,1,1989,246345]",pos1395-1-buildingData-270
