x,y,z,xh,yh,zh,f_xyz,image_name
205.2,35.0,1054.0,4.1,-2.1,0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-5
210.6,35.0,1053.0,-1.7,-109.2,0.0,"[0,0,0,0,0,383161]",pos417-1-buildingData-5
211.8,40.0,1057.2,3.8,151.7,0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-10
209.8,40.0,1051.5,3.0,-155.4,0.0,"[0,0,0,0,0,383161]",pos417-1-buildingData-10
209.1,45.0,1057.8,3.2,-177.0,-0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-15
209.9,45.0,1052.7,1.9,-6.2,-0.0,"[9433,0,0,0,0,373728]",pos417-1-buildingData-15
207.3,55.0,1055.2,0.7,-76.0,-0.0,"[34473,0,0,0,919,347769]",pos417-0-buildingData-25
213.2,55.0,1053.3,-2.7,-60.5,-0.0,"[17443,0,0,0,0,365718]",pos417-1-buildingData-25
212.7,75.0,1050.3,4.5,98.8,0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-45
211.1,75.0,1057.5,-4.6,-68.7,0.0,"[32045,0,0,0,0,351116]",pos417-1-buildingData-45
214.6,100.0,1051.0,0.4,51.4,0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-70
211.1,100.0,1051.9,-4.0,101.5,-0.0,"[0,0,0,0,0,383161]",pos417-1-buildingData-70
206.1,150.0,1050.7,0.6,149.2,0.0,"[454,0,0,0,0,382707]",pos417-0-buildingData-120
210.6,150.0,1056.0,3.1,-28.4,0.0,"[215,0,0,0,0,382946]",pos417-1-buildingData-120
211.2,200.0,1049.2,-2.1,13.1,0.0,"[81651,0,0,0,0,301510]",pos417-0-buildingData-170
214.6,200.0,1051.7,4.7,175.4,-0.0,"[0,0,0,0,0,383161]",pos417-1-buildingData-170
211.8,250.0,1056.3,-3.6,80.6,0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-220
207.0,250.0,1057.0,-0.5,172.7,-0.0,"[0,0,0,0,0,383161]",pos417-1-buildingData-220
211.0,300.0,1055.3,-3.5,114.5,-0.0,"[0,0,0,0,0,383161]",pos417-0-buildingData-270
212.7,300.0,1055.0,-3.3,-174.2,0.0,"[0,0,0,0,0,383161]",pos417-1-buildingData-270
