x,y,z,xh,yh,zh,f_xyz,image_name
2186.1,10.0,679.0,-3.9,-98.7,0.0,"[100667,0,0,0,0,282494]",pos695-0-buildingData-5
2183.0,10.0,680.2,-2.6,-151.2,0.0,"[91285,0,0,0,0,291876]",pos695-1-buildingData-5
2186.9,13.1,676.7,-4.5,44.9,-0.0,"[3933,0,0,0,0,379228]",pos695-0-buildingData-10
2180.8,13.1,681.5,-4.2,-36.0,-0.0,"[220439,0,0,0,0,162722]",pos695-1-buildingData-10
2184.6,18.1,676.8,3.0,16.1,0.0,"[201552,0,0,38,0,181571]",pos695-0-buildingData-15
2181.2,18.1,678.5,0.2,114.9,0.0,"[293335,0,0,0,0,89826]",pos695-1-buildingData-15
2187.4,28.1,673.9,3.0,58.7,0.0,"[205803,0,0,0,0,177358]",pos695-0-buildingData-25
2179.9,28.1,674.7,0.5,168.5,0.0,"[308277,0,0,0,0,74884]",pos695-1-buildingData-25
2186.9,48.1,680.0,-1.1,103.1,0.0,"[339820,0,0,6,0,43335]",pos695-0-buildingData-45
2179.3,48.1,676.6,2.8,78.3,0.0,"[295794,0,0,6,140,87221]",pos695-1-buildingData-45
2185.4,73.1,679.2,3.3,81.6,-0.0,"[228361,0,0,0,427,154373]",pos695-0-buildingData-70
2187.8,73.1,675.6,-3.8,-166.9,0.0,"[120763,0,0,0,0,262398]",pos695-1-buildingData-70
2184.5,123.1,674.4,2.9,-108.0,0.0,"[0,0,0,0,0,383161]",pos695-0-buildingData-120
2187.7,123.1,678.0,-4.1,117.0,0.0,"[244399,0,0,0,2092,136670]",pos695-1-buildingData-120
2180.4,173.1,680.9,-0.5,136.5,-0.0,"[161042,0,0,1,2913,219205]",pos695-0-buildingData-170
2187.4,173.1,677.9,-1.9,113.6,-0.0,"[182521,0,0,0,2773,197867]",pos695-1-buildingData-170
2186.8,223.1,674.0,0.7,119.0,0.0,"[131363,0,0,0,3312,248486]",pos695-0-buildingData-220
2187.1,223.1,676.6,-2.1,100.1,0.0,"[148832,0,0,0,0,234329]",pos695-1-buildingData-220
2181.1,273.1,676.6,-3.5,167.9,0.0,"[126456,0,0,0,0,256705]",pos695-0-buildingData-270
2180.6,273.1,676.1,0.3,102.0,-0.0,"[99943,0,0,0,0,283218]",pos695-1-buildingData-270
