x,y,z,xh,yh,zh,f_xyz,image_name
776.8,22.6,1774.6,-2.9,80.6,-0.0,"[328111,0,0,0,0,55050]",pos2180-0-buildingData-5
776.2,22.6,1776.9,-1.4,-105.6,0.0,"[236614,0,0,0,0,146547]",pos2180-1-buildingData-5
777.5,27.6,1779.5,-0.6,173.3,0.0,"[383161,0,0,0,0,0]",pos2180-0-buildingData-10
771.7,27.6,1779.8,2.5,56.9,0.0,"[378784,0,0,0,0,4377]",pos2180-1-buildingData-10
780.1,32.6,1773.9,4.7,-170.9,-0.0,"[293430,0,0,0,0,89731]",pos2180-0-buildingData-15
773.0,32.6,1771.3,-3.5,106.6,0.0,"[383161,0,0,0,0,0]",pos2180-1-buildingData-15
776.9,42.6,1771.2,-0.5,2.9,-0.0,"[363086,0,0,0,0,20075]",pos2180-0-buildingData-25
780.3,42.6,1776.3,-2.7,-154.4,0.0,"[137898,0,0,0,0,245263]",pos2180-1-buildingData-25
780.0,62.6,1780.0,-1.8,-18.5,0.0,"[277108,0,0,0,0,106053]",pos2180-0-buildingData-45
772.8,62.6,1772.8,-3.7,-53.8,0.0,"[312283,0,0,0,748,70130]",pos2180-1-buildingData-45
772.8,87.6,1770.3,-1.0,123.4,-0.0,"[137276,0,0,0,0,245885]",pos2180-0-buildingData-70
773.1,87.6,1775.3,-2.5,146.0,0.0,"[0,0,0,0,0,383161]",pos2180-1-buildingData-70
773.2,137.6,1774.9,-3.4,-161.3,0.0,"[0,0,0,0,0,383161]",pos2180-0-buildingData-120
778.3,137.6,1770.1,0.9,75.0,-0.0,"[270236,0,0,0,0,112925]",pos2180-1-buildingData-120
775.4,187.6,1779.2,-5.0,-171.3,0.0,"[0,0,0,0,0,383161]",pos2180-0-buildingData-170
776.0,187.6,1770.7,-0.5,93.2,0.0,"[2688,0,0,0,0,380473]",pos2180-1-buildingData-170
778.8,237.6,1777.6,4.4,76.7,-0.0,"[0,0,0,0,0,383161]",pos2180-0-buildingData-220
777.6,237.6,1770.4,2.6,-22.6,0.0,"[77534,0,0,0,0,305627]",pos2180-1-buildingData-220
778.6,287.6,1774.8,1.3,29.7,-0.0,"[18885,0,0,0,0,364276]",pos2180-0-buildingData-270
772.6,287.6,1770.6,-1.1,-118.3,-0.0,"[9197,0,0,0,0,373964]",pos2180-1-buildingData-270
