x,y,z,xh,yh,zh,f_xyz,image_name
2430.5,10.0,673.8,4.4,-114.4,-0.0,"[0,0,0,0,0,383161]",pos630-0-buildingData-5
2431.4,10.0,677.5,-3.9,-104.4,0.0,"[0,0,0,0,0,383161]",pos630-1-buildingData-5
2430.2,12.6,677.0,2.2,105.5,-0.0,"[98678,0,0,0,3,284480]",pos630-0-buildingData-10
2425.2,12.6,680.5,3.3,-126.9,0.0,"[0,0,0,0,0,383161]",pos630-1-buildingData-10
2431.7,17.6,682.6,-2.7,112.3,-0.0,"[122167,0,0,0,18,260976]",pos630-0-buildingData-15
2426.1,17.6,677.5,-0.0,65.2,0.0,"[270105,0,0,0,0,113056]",pos630-1-buildingData-15
2428.6,27.6,673.5,0.6,-2.2,-0.0,"[163896,0,0,0,0,219265]",pos630-0-buildingData-25
2428.6,27.6,678.5,1.4,91.5,-0.0,"[155562,0,0,0,0,227599]",pos630-1-buildingData-25
2430.1,47.6,673.2,3.4,-35.5,-0.0,"[17383,0,0,0,0,365778]",pos630-0-buildingData-45
2428.6,47.6,675.8,1.6,151.9,0.0,"[108508,0,0,0,0,274653]",pos630-1-buildingData-45
2429.3,72.6,675.1,-0.7,-175.6,0.0,"[32914,0,0,0,0,350247]",pos630-0-buildingData-70
2431.5,72.6,680.2,4.8,107.7,0.0,"[185366,0,0,0,36,197759]",pos630-1-buildingData-70
2430.2,122.6,679.5,-2.1,15.2,0.0,"[1109,0,0,0,0,382052]",pos630-0-buildingData-120
2429.3,122.6,674.3,1.1,-160.9,0.0,"[10435,0,0,0,0,372726]",pos630-1-buildingData-120
2430.0,172.6,682.3,-2.0,48.9,0.0,"[33806,0,0,0,0,349355]",pos630-0-buildingData-170
2428.6,172.6,676.4,-1.6,-119.9,0.0,"[0,0,0,0,0,383161]",pos630-1-buildingData-170
2428.6,222.6,673.7,-1.6,-22.1,0.0,"[0,0,0,0,0,383161]",pos630-0-buildingData-220
2427.2,222.6,681.4,2.8,-33.2,-0.0,"[0,0,0,0,0,383161]",pos630-1-buildingData-220
2428.3,272.6,675.8,1.8,63.3,0.0,"[30702,0,0,0,0,352459]",pos630-0-buildingData-270
2424.0,272.6,673.7,2.9,91.9,-0.0,"[81280,0,0,0,0,301881]",pos630-1-buildingData-270
