x,y,z,xh,yh,zh,f_xyz,image_name
1818.2,16.0,1047.1,4.2,-97.6,0.0,"[308960,0,0,0,0,74201]",pos1735-0-buildingData-5
1823.8,16.0,1041.0,0.5,166.4,0.0,"[80459,0,0,4,0,302698]",pos1735-1-buildingData-5
1821.7,21.0,1049.8,1.0,-33.0,0.0,"[144358,0,0,60,0,238743]",pos1735-0-buildingData-10
1823.2,21.0,1047.5,-4.2,-107.2,0.0,"[378400,0,0,0,0,4761]",pos1735-1-buildingData-10
1822.4,26.0,1045.9,-0.6,117.0,0.0,"[1260,0,0,0,0,381901]",pos1735-0-buildingData-15
1825.1,26.0,1047.9,0.2,-162.4,0.0,"[323421,0,0,0,0,59740]",pos1735-1-buildingData-15
1819.3,36.0,1042.6,-0.1,-75.3,-0.0,"[285699,0,0,0,0,97462]",pos1735-0-buildingData-25
1822.5,36.0,1042.3,2.4,79.2,0.0,"[244277,0,0,0,0,138884]",pos1735-1-buildingData-25
1822.0,56.0,1043.8,2.9,159.4,0.0,"[173994,0,0,4,0,209163]",pos1735-0-buildingData-45
1818.2,56.0,1049.2,-0.5,-12.2,0.0,"[358438,0,0,1,0,24722]",pos1735-1-buildingData-45
1822.6,81.0,1047.1,-1.0,-109.6,0.0,"[198816,0,0,0,0,184345]",pos1735-0-buildingData-70
1819.6,81.0,1041.1,3.0,45.9,-0.0,"[325375,0,0,0,0,57786]",pos1735-1-buildingData-70
1825.7,131.0,1047.0,2.7,-65.2,0.0,"[72488,0,0,0,0,310673]",pos1735-0-buildingData-120
1819.4,131.0,1048.2,-1.8,107.6,-0.0,"[223373,0,0,0,21473,138315]",pos1735-1-buildingData-120
1823.7,181.0,1046.2,-0.4,-121.4,-0.0,"[72600,0,0,0,0,310561]",pos1735-0-buildingData-170
1825.8,181.0,1041.0,-3.1,-159.4,-0.0,"[149172,0,0,1,0,233988]",pos1735-1-buildingData-170
1827.4,231.0,1048.0,4.3,-81.9,0.0,"[0,0,0,0,0,383161]",pos1735-0-buildingData-220
1824.0,231.0,1041.0,-3.3,-3.0,0.0,"[83829,0,0,0,0,299332]",pos1735-1-buildingData-220
1823.2,281.0,1045.0,-4.7,-112.9,0.0,"[16390,0,0,0,0,366771]",pos1735-0-buildingData-270
1822.4,281.0,1041.0,-0.3,-78.3,-0.0,"[0,0,0,0,0,383161]",pos1735-1-buildingData-270
