x,y,z,xh,yh,zh,f_xyz,image_name
2717.9,10.0,545.8,1.4,168.8,0.0,"[12652,0,0,0,0,370509]",pos879-0-buildingData-5
2713.8,10.0,545.8,-3.2,-143.1,0.0,"[0,0,0,0,0,383161]",pos879-1-buildingData-5
2715.6,10.0,546.7,4.6,-76.3,-0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-10
2717.0,10.0,544.4,3.7,-166.4,-0.0,"[1164,0,0,0,0,381997]",pos879-1-buildingData-10
2714.7,10.0,542.1,2.4,-85.0,-0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-15
2717.5,10.0,538.2,0.2,-79.8,0.0,"[0,0,0,0,0,383161]",pos879-1-buildingData-15
2717.0,13.7,544.3,-3.7,-31.5,0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-25
2715.8,13.7,538.6,4.3,173.7,-0.0,"[8247,0,0,0,0,374914]",pos879-1-buildingData-25
2715.7,33.7,547.3,1.6,-79.5,0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-45
2713.6,33.7,546.3,-2.8,-126.3,0.0,"[0,0,0,0,0,383161]",pos879-1-buildingData-45
2712.6,58.7,538.7,1.8,-121.3,0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-70
2716.9,58.7,540.0,-1.0,60.3,-0.0,"[6406,0,0,0,0,376755]",pos879-1-buildingData-70
2718.0,108.7,542.9,2.7,-163.6,0.0,"[3551,0,0,0,0,379610]",pos879-0-buildingData-120
2714.5,108.7,540.3,3.2,138.9,0.0,"[91244,0,0,0,0,291917]",pos879-1-buildingData-120
2713.1,158.7,545.5,2.6,51.7,0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-170
2712.3,158.7,542.9,1.0,92.3,0.0,"[147781,0,0,0,0,235380]",pos879-1-buildingData-170
2720.6,208.7,542.4,-1.3,166.6,0.0,"[38803,0,0,0,0,344358]",pos879-0-buildingData-220
2718.6,208.7,541.5,0.9,86.8,0.0,"[104167,0,0,0,0,278994]",pos879-1-buildingData-220
2717.8,258.7,548.0,-1.8,-40.7,0.0,"[0,0,0,0,0,383161]",pos879-0-buildingData-270
2719.9,258.7,540.5,-4.8,-35.1,0.0,"[0,0,0,0,0,383161]",pos879-1-buildingData-270
