x,y,z,xh,yh,zh,f_xyz,image_name
395.7,39.3,938.2,1.6,-34.6,0.0,"[647,0,0,0,0,382514]",pos514-0-buildingData-5
394.5,39.3,928.8,-4.0,-85.3,-0.0,"[6747,0,0,0,650,375764]",pos514-1-buildingData-5
394.8,44.3,930.2,0.9,169.2,0.0,"[11,0,0,0,0,383150]",pos514-0-buildingData-10
397.8,44.3,936.5,0.9,-123.9,0.0,"[12966,0,0,0,0,370195]",pos514-1-buildingData-10
394.7,49.3,936.2,-0.7,165.2,0.0,"[16,0,0,0,0,383145]",pos514-0-buildingData-15
392.7,49.3,931.9,2.1,43.5,0.0,"[17622,0,0,0,0,365539]",pos514-1-buildingData-15
394.0,59.3,937.6,4.2,45.2,0.0,"[32950,0,0,0,0,350211]",pos514-0-buildingData-25
390.8,59.3,933.0,-3.8,-110.6,-0.0,"[55887,0,0,0,1122,326152]",pos514-1-buildingData-25
392.1,79.3,938.0,4.1,165.7,-0.0,"[416,0,0,0,0,382745]",pos514-0-buildingData-45
396.7,79.3,929.2,4.8,-61.6,0.0,"[23647,0,0,0,0,359514]",pos514-1-buildingData-45
396.1,104.3,929.5,1.3,-30.5,-0.0,"[0,0,0,0,0,383161]",pos514-0-buildingData-70
391.2,104.3,933.8,2.4,49.0,0.0,"[46487,0,0,0,0,336674]",pos514-1-buildingData-70
399.9,154.3,929.7,-3.4,29.2,0.0,"[74880,0,0,0,0,308281]",pos514-0-buildingData-120
397.9,154.3,936.1,3.2,-14.5,0.0,"[3718,0,0,0,0,379443]",pos514-1-buildingData-120
391.6,204.3,936.6,0.3,154.5,0.0,"[1202,0,0,0,0,381959]",pos514-0-buildingData-170
397.8,204.3,929.4,-1.0,179.1,0.0,"[12665,0,0,0,0,370496]",pos514-1-buildingData-170
392.8,254.3,934.6,2.0,-81.6,-0.0,"[109366,0,0,0,0,273795]",pos514-0-buildingData-220
394.5,254.3,931.6,-1.2,-75.3,-0.0,"[114963,0,0,0,0,268198]",pos514-1-buildingData-220
396.6,304.3,929.8,3.3,-47.5,0.0,"[11606,0,0,0,0,371555]",pos514-0-buildingData-270
392.2,304.3,929.2,4.5,111.6,0.0,"[0,0,0,0,0,383161]",pos514-1-buildingData-270
