x,y,z,xh,yh,zh,f_xyz,image_name
774.6,24.7,1735.0,4.3,-98.7,-0.0,"[20767,0,0,0,0,362394]",pos2128-0-buildingData-5
769.7,24.7,1731.8,2.6,125.5,-0.0,"[383161,0,0,0,0,0]",pos2128-1-buildingData-5
773.4,29.7,1733.6,1.0,-19.8,0.0,"[348775,0,0,0,0,34386]",pos2128-0-buildingData-10
777.5,29.7,1735.6,2.0,-57.0,-0.0,"[0,0,0,0,0,383161]",pos2128-1-buildingData-10
774.7,34.7,1736.1,-1.3,126.2,0.0,"[383161,0,0,0,0,0]",pos2128-0-buildingData-15
771.1,34.7,1738.2,3.6,77.9,-0.0,"[362437,0,0,0,0,20724]",pos2128-1-buildingData-15
772.9,44.7,1732.9,2.9,-137.0,0.0,"[356034,0,0,0,0,27127]",pos2128-0-buildingData-25
770.7,44.7,1733.5,0.7,-28.3,0.0,"[383161,0,0,0,0,0]",pos2128-1-buildingData-25
774.7,64.7,1739.8,4.0,-177.0,0.0,"[98734,0,0,0,0,284427]",pos2128-0-buildingData-45
776.7,64.7,1736.8,-3.9,75.6,-0.0,"[310451,0,0,0,0,72710]",pos2128-1-buildingData-45
775.3,89.7,1735.6,1.5,69.4,0.0,"[110648,0,0,0,0,272513]",pos2128-0-buildingData-70
775.3,89.7,1735.0,4.1,-3.5,-0.0,"[152320,0,0,0,0,230841]",pos2128-1-buildingData-70
776.1,139.7,1734.0,0.6,113.1,-0.0,"[283209,0,0,0,0,99952]",pos2128-0-buildingData-120
775.7,139.7,1733.6,-0.4,128.1,0.0,"[294948,0,0,0,0,88213]",pos2128-1-buildingData-120
774.9,189.7,1731.7,4.1,89.3,-0.0,"[125,0,0,0,0,383036]",pos2128-0-buildingData-170
771.5,189.7,1737.0,5.0,93.7,-0.0,"[0,0,0,0,0,383161]",pos2128-1-buildingData-170
770.6,239.7,1730.2,2.0,-21.9,0.0,"[74419,0,0,0,0,308742]",pos2128-0-buildingData-220
775.1,239.7,1739.8,1.9,71.6,0.0,"[189,0,0,0,0,382972]",pos2128-1-buildingData-220
769.1,289.7,1733.1,2.6,-158.9,0.0,"[0,0,0,0,0,383161]",pos2128-0-buildingData-270
772.5,289.7,1738.1,-0.7,27.7,0.0,"[19987,0,0,0,0,363174]",pos2128-1-buildingData-270
