x,y,z,xh,yh,zh,f_xyz,image_name
2296.4,10.0,1242.3,3.6,-49.5,0.0,"[383161,0,0,0,0,0]",pos748-0-buildingData-5
2291.8,10.0,1238.2,2.2,5.1,-0.0,"[220610,0,0,0,0,162551]",pos748-1-buildingData-5
2293.9,14.0,1239.2,1.0,-160.8,0.0,"[83869,0,0,0,0,299292]",pos748-0-buildingData-10
2292.2,14.0,1241.6,1.7,-90.2,0.0,"[308918,0,0,0,0,74243]",pos748-1-buildingData-10
2293.3,19.0,1242.8,2.0,54.8,0.0,"[187356,0,0,25,0,195780]",pos748-0-buildingData-15
2296.1,19.0,1246.8,-0.9,166.8,0.0,"[78029,0,0,0,0,305132]",pos748-1-buildingData-15
2291.8,29.0,1240.6,-4.4,87.3,-0.0,"[222836,0,0,0,3296,157029]",pos748-0-buildingData-25
2290.6,29.0,1243.9,-1.2,-30.9,0.0,"[135034,0,0,0,0,248127]",pos748-1-buildingData-25
2297.6,49.0,1242.8,3.0,-161.0,-0.0,"[140243,0,0,0,0,242918]",pos748-0-buildingData-45
2292.4,49.0,1247.3,-3.6,-79.4,-0.0,"[29429,0,0,0,0,353732]",pos748-1-buildingData-45
2298.3,74.0,1238.9,-2.2,-6.3,0.0,"[88891,0,0,0,0,294270]",pos748-0-buildingData-70
2291.9,74.0,1244.4,-2.6,54.8,0.0,"[304807,0,0,0,0,78354]",pos748-1-buildingData-70
2293.1,124.0,1237.9,-1.4,168.0,-0.0,"[140489,0,0,0,0,242672]",pos748-0-buildingData-120
2293.7,124.0,1239.1,-1.7,-116.1,0.0,"[6868,0,0,0,0,376293]",pos748-1-buildingData-120
2295.9,174.0,1244.8,-0.2,113.6,-0.0,"[150553,0,0,0,0,232608]",pos748-0-buildingData-170
2290.4,174.0,1247.7,-1.2,96.3,0.0,"[166163,0,0,0,4956,212042]",pos748-1-buildingData-170
2292.9,224.0,1245.2,3.6,76.1,-0.0,"[92378,0,0,0,4768,286015]",pos748-0-buildingData-220
2299.6,224.0,1247.1,-3.6,150.0,-0.0,"[104219,0,0,2,0,278940]",pos748-1-buildingData-220
2296.2,274.0,1244.3,-2.0,-71.8,0.0,"[0,0,0,0,0,383161]",pos748-0-buildingData-270
2298.3,274.0,1246.5,-3.6,121.4,0.0,"[125779,0,0,1,0,257381]",pos748-1-buildingData-270
