x,y,z,xh,yh,zh,f_xyz,image_name
2149.4,18.3,1786.5,2.5,-58.8,0.0,"[380155,0,0,0,0,3006]",pos1648-0-buildingData-5
2141.5,18.3,1780.9,-1.1,24.2,0.0,"[258939,0,0,0,0,124222]",pos1648-1-buildingData-5
2149.8,23.3,1780.7,-1.3,177.1,0.0,"[298213,0,0,0,0,84948]",pos1648-0-buildingData-10
2143.2,23.3,1785.0,2.6,-173.5,0.0,"[300637,0,0,0,0,82524]",pos1648-1-buildingData-10
2140.3,28.3,1784.6,0.1,-96.8,0.0,"[383161,0,0,0,0,0]",pos1648-0-buildingData-15
2146.7,28.3,1783.9,1.3,18.7,-0.0,"[351140,0,0,0,0,32021]",pos1648-1-buildingData-15
2146.8,38.3,1780.2,-0.2,-73.8,-0.0,"[383161,0,0,0,0,0]",pos1648-0-buildingData-25
2143.3,38.3,1782.6,-1.4,-38.0,0.0,"[383161,0,0,0,0,0]",pos1648-1-buildingData-25
2143.8,58.3,1785.2,-4.5,10.6,0.0,"[309573,0,0,0,0,73588]",pos1648-0-buildingData-45
2142.5,58.3,1789.3,-4.0,-152.0,0.0,"[299191,0,0,0,0,83970]",pos1648-1-buildingData-45
2148.5,83.3,1782.5,-0.1,89.0,-0.0,"[212995,0,0,0,0,170166]",pos1648-0-buildingData-70
2146.9,83.3,1788.7,-3.8,-14.8,0.0,"[215917,0,0,0,0,167244]",pos1648-1-buildingData-70
2150.0,133.3,1789.3,-3.9,-142.2,0.0,"[55734,0,0,0,0,327427]",pos1648-0-buildingData-120
2148.9,133.3,1787.6,-2.2,122.3,0.0,"[97849,0,0,0,0,285312]",pos1648-1-buildingData-120
2144.2,183.3,1785.6,1.6,56.3,0.0,"[135753,0,0,0,1821,245587]",pos1648-0-buildingData-170
2146.7,183.3,1784.8,1.3,-30.8,0.0,"[9804,0,0,0,0,373357]",pos1648-1-buildingData-170
2145.0,233.3,1782.6,3.2,6.0,0.0,"[83978,0,0,0,0,299183]",pos1648-0-buildingData-220
2143.5,233.3,1781.5,-2.0,138.8,0.0,"[0,0,0,0,0,383161]",pos1648-1-buildingData-220
2144.8,283.3,1782.3,2.1,-140.4,-0.0,"[0,0,0,0,0,383161]",pos1648-0-buildingData-270
2140.9,283.3,1789.0,1.4,111.9,0.0,"[4299,0,0,0,0,378862]",pos1648-1-buildingData-270
