x,y,z,xh,yh,zh,f_xyz,image_name
2414.1,10.0,423.8,-0.4,-169.0,0.0,"[159247,0,0,0,0,223914]",pos625-0-buildingData-5
2418.0,10.0,419.4,2.6,-111.2,0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-5
2413.8,12.9,418.8,1.8,41.5,0.0,"[0,0,0,0,0,383161]",pos625-0-buildingData-10
2422.2,12.9,420.8,3.3,170.9,0.0,"[147996,0,0,0,0,235165]",pos625-1-buildingData-10
2421.0,17.9,417.9,-0.3,-121.2,0.0,"[0,0,0,0,0,383161]",pos625-0-buildingData-15
2419.1,17.9,421.1,2.8,17.3,-0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-15
2419.3,27.9,419.9,-0.4,-172.4,0.0,"[159679,0,0,0,0,223482]",pos625-0-buildingData-25
2415.6,27.9,419.6,-3.6,-13.5,0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-25
2418.5,47.9,425.8,-1.5,-122.2,-0.0,"[0,0,0,0,0,383161]",pos625-0-buildingData-45
2418.8,47.9,420.9,4.7,37.1,0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-45
2419.2,72.9,418.0,-4.5,26.7,0.0,"[0,0,0,0,0,383161]",pos625-0-buildingData-70
2413.4,72.9,425.2,-1.1,131.0,0.0,"[242078,0,0,0,896,140187]",pos625-1-buildingData-70
2414.5,122.9,426.9,-2.3,81.5,-0.0,"[89592,0,0,0,0,293569]",pos625-0-buildingData-120
2416.0,122.9,424.4,3.4,30.5,0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-120
2413.2,172.9,422.9,0.0,-20.9,0.0,"[0,0,0,0,0,383161]",pos625-0-buildingData-170
2414.2,172.9,418.5,3.8,-81.6,0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-170
2413.0,222.9,423.2,0.2,13.0,0.0,"[0,0,0,0,0,383161]",pos625-0-buildingData-220
2419.2,222.9,419.3,4.9,-41.0,-0.0,"[0,0,0,0,0,383161]",pos625-1-buildingData-220
2416.9,272.9,425.0,-1.7,97.6,-0.0,"[122919,0,0,0,0,260242]",pos625-0-buildingData-270
2414.3,272.9,425.6,4.1,136.3,0.0,"[80083,0,0,2,2285,300791]",pos625-1-buildingData-270
