x,y,z,xh,yh,zh,f_xyz,image_name
534.4,29.6,1403.7,-2.3,162.3,0.0,"[0,0,0,0,0,383161]",pos2154-0-buildingData-5
529.3,29.6,1407.7,-2.9,-177.8,0.0,"[0,0,0,0,0,383161]",pos2154-1-buildingData-5
528.7,34.6,1406.4,-2.9,-158.5,0.0,"[0,0,0,0,0,383161]",pos2154-0-buildingData-10
532.7,34.6,1411.1,-1.2,118.5,0.0,"[0,0,0,0,0,383161]",pos2154-1-buildingData-10
532.1,39.6,1405.3,2.3,-72.2,0.0,"[0,0,0,0,0,383161]",pos2154-0-buildingData-15
526.3,39.6,1409.5,2.7,111.8,-0.0,"[0,0,0,0,0,383161]",pos2154-1-buildingData-15
529.9,49.6,1404.6,1.1,-117.6,-0.0,"[133108,0,0,5,0,250048]",pos2154-0-buildingData-25
525.0,49.6,1404.0,-2.8,60.8,-0.0,"[53,0,0,0,0,383108]",pos2154-1-buildingData-25
533.5,69.6,1409.0,2.0,-172.0,-0.0,"[104334,0,0,0,0,278827]",pos2154-0-buildingData-45
526.3,69.6,1405.4,-2.5,-88.1,0.0,"[180662,0,0,0,2184,200315]",pos2154-1-buildingData-45
528.4,94.6,1402.1,-3.1,104.2,-0.0,"[355,0,0,0,0,382806]",pos2154-0-buildingData-70
526.8,94.6,1405.6,4.1,17.0,0.0,"[22751,0,0,0,0,360410]",pos2154-1-buildingData-70
533.8,144.6,1409.7,3.2,61.1,0.0,"[728,0,0,0,0,382433]",pos2154-0-buildingData-120
534.6,144.6,1402.1,2.0,100.3,0.0,"[366,0,0,0,0,382795]",pos2154-1-buildingData-120
532.1,194.6,1409.6,-1.6,80.0,-0.0,"[0,0,0,0,0,383161]",pos2154-0-buildingData-170
525.5,194.6,1409.0,-2.6,98.1,0.0,"[383,0,0,0,0,382778]",pos2154-1-buildingData-170
531.1,244.6,1405.5,3.4,-122.0,0.0,"[41411,0,0,0,0,341750]",pos2154-0-buildingData-220
527.6,244.6,1406.9,-4.5,-27.4,-0.0,"[29879,0,0,1,0,353281]",pos2154-1-buildingData-220
529.8,294.6,1406.9,-3.8,48.4,-0.0,"[7635,0,0,0,0,375526]",pos2154-0-buildingData-270
532.7,294.6,1411.4,-0.1,124.4,0.0,"[0,0,0,0,0,383161]",pos2154-1-buildingData-270
